case_name,seed,n_faces,Q_ratio_mean,Q_ratio_std,Q_ratio_median,Q_log_ratio_mean,Q_log_ratio_std,Q_correlation,Q_match_strict,Q_match_normal,Q_match_loose,Qp_ratio_mean,Qp_ratio_std,Qp_ratio_median,Qp_correlation,Qp_match_strict,Qp_match_normal,Qp_match_loose,Q_log_RMSE,diagnostic_face_rqd_mean,diagnostic_face_rqd_min_dir,diagnostic_bh_rqd_mean,diagnostic_face_rqd_scanline_mean,diagnostic_face_rqd_jv_mean,diagnostic_face_rqd_conservative_mean,diagnostic_bh_rqd_direct_mean,diagnostic_bh_rqd_hudson_mean,diagnostic_lambda_borehole_mean,diagnostic_lambda_face_scanline_mean,diagnostic_face_joints_mean,diagnostic_miss_ratio_union_mean,diagnostic_miss_ratio_union_std,diagnostic_detection_ratio_union_mean,diagnostic_detection_ratio_union_std,diagnostic_face_fracture_density_mean,diagnostic_face_fracture_density_std,diagnostic_bh_fracture_frequency_mean,diagnostic_bh_fracture_frequency_std,diagnostic_bh_union_fracture_frequency_mean,diagnostic_bh_union_fracture_frequency_std,diagnostic_face_orientation_bias_mean,diagnostic_face_orientation_bias_std,diagnostic_bh_union_orientation_bias_mean,diagnostic_bh_union_orientation_bias_std,diagnostic_orientation_bias_gap_mean,diagnostic_orientation_bias_gap_std
granite_dense_unfavorable,42,8,1.046112467137077,0.10359512766946309,1.0155175252995088,0.017638225679681457,0.04011769057422355,0.17341308218045834,87.5,100.0,100.0,1.0304847068232295,0.040341396269548926,1.040232124505385,0.4537028447832289,100.0,100.0,100.0,0.04382392157414167,97.99943535912173,97.99943535912173,99.80854132087495,97.99943535912173,100.0,97.99943535912173,99.80854132087495,99.8275554091711,0.25,2.1375,179.75,0.9959643913474766,0.0034193324616046674,0.004035608652523384,0.00341933246160467,2.2886480816614547,0.14527629728451563,0.25,0.19884872724392935,0.25,0.19884872724392935,0.8870987660370506,0.002924253310959106,0.7217325191710204,0.2901376005439859,0.1653662468660302,0.28807534417654007
granite_dense_unfavorable,43,8,1.0108906072912927,0.17780374007751196,0.9886883934440008,-0.0020841370635128337,0.07709498302234653,-0.26971160457942506,62.5,100.0,100.0,1.0267840511399422,0.04847679020581452,1.0099214907822,-0.7192131411084997,100.0,100.0,100.0,0.07712314849975595,97.53704514652158,97.53704514652158,99.70491378042934,97.53704514652158,100.0,97.53704514652158,99.70491378042934,99.77670320925775,0.3214285714285714,2.15,172.25,0.9914353091459751,0.006890948940553281,0.008564690854024838,0.006890948940553266,2.1931551158063174,0.11699782865540634,0.3214285714285714,0.18557687223952257,0.3214285714285714,0.18557687223952257,0.8865383299747751,0.004380929337383174,0.8393610453122728,0.030637425431722164,0.04717728466250218,0.03197920367837427
granite_dense_unfavorable,44,8,1.1267013231205023,0.13565511859624646,1.133992704065585,0.0486548690524725,0.052456965845701815,-0.3798419231422059,87.5,100.0,100.0,1.0188099286711236,0.05569504523254733,1.0225576860949195,-0.6739462910389991,100.0,100.0,100.0,0.07154739372087829,98.20474568086297,98.20474568086297,99.6736164332506,98.20474568086297,100.0,98.20474568086297,99.6736164332506,99.90186818287503,0.17857142857142855,1.9125,174.125,0.9964206112476306,0.004160017104281699,0.003579388752369432,0.004160017104281681,2.217028357270102,0.1508449694768705,0.17857142857142855,0.21128856368212914,0.17857142857142855,0.21128856368212914,0.8931805798998097,0.006828383074587879,0.40802225781969514,0.41019633137110983,0.48515832208011456,0.40923263018338557
granite_dense_unfavorable,45,8,1.0557918487076,0.15185306468113227,1.0820066756068036,0.018758077629031797,0.06590137968369043,-0.01797230643606097,75.0,100.0,100.0,1.0138230889087914,0.05097502965508096,1.004302742122019,0.1306441009048375,100.0,100.0,100.0,0.06851902889380956,98.30162648815661,98.30162648815661,99.84115627143515,98.30162648815661,100.0,98.30162648815661,99.84115627143515,99.8392856960664,0.24999999999999997,1.9875,185.125,0.9979928541403951,0.002593031871060126,0.002007145859604876,0.002593031871060127,2.3570847071909697,0.08945300709396871,0.24999999999999997,0.17127969726116854,0.24999999999999997,0.17127969726116854,0.8921068354790741,0.003990790088871846,0.6128766593776895,0.35507574851537343,0.27923017610138456,0.3570837295251711
granite_dense_unfavorable,46,8,1.1081135795268722,0.14238001351735724,1.0673052809724684,0.04136032516295354,0.05156126228050555,0.0932335050138727,87.5,100.0,100.0,1.0614418493820619,0.07745740259830433,1.04465656155486,0.24032412755882646,100.0,100.0,100.0,0.06610022893715523,98.0362485250811,98.0362485250811,99.73321405091774,98.0362485250811,100.0,98.0362485250811,99.73321405091774,99.84551172432548,0.26785714285714285,1.9250000000000003,176.5,0.9972664215867195,0.002734907716516897,0.0027335784132804836,0.0027349077165168875,2.247267796457562,0.19435158157798335,0.26785714285714285,0.19479843061849486,0.26785714285714285,0.19479843061849486,0.8891378254318374,0.007234705806389992,0.6310765283846751,0.36817870116608936,0.2580612970471623,0.3664404653305022
granite_dense_unfavorable,47,8,1.0363687295738715,0.13830230544367672,1.0211297092240876,0.0116611007790772,0.057850355357810405,0.21646148044268504,87.5,100.0,100.0,1.0298480289414393,0.06843041003578802,1.0370554055271861,0.4847976510323018,100.0,100.0,100.0,0.059013938068940446,98.04857376178046,98.04857376178046,99.6619336418519,98.04857376178046,100.0,98.04857376178046,99.6619336418519,99.79963938094699,0.30357142857142855,1.825,172.875,0.9985337117303061,0.0025397003422337012,0.0014662882696938424,0.002539700342233694,2.2011128629609127,0.1294449332529149,0.30357142857142855,0.21943224513293763,0.30357142857142855,0.21943224513293763,0.8898245016786133,0.0035927574437542996,0.5987618264297376,0.3522043864285616,0.29106267524887575,0.35032580305449534
granite_dense_unfavorable,48,8,0.9328494238216811,0.13470117930932946,0.8985088454664591,-0.03447605888259335,0.06024124547372886,0.011801751849125786,87.5,100.0,100.0,0.996781410967134,0.04669780774981956,0.999605381463816,0.30428548454864673,100.0,100.0,100.0,0.06940897847038308,98.27046502548811,98.27046502548811,99.66092929835457,98.27046502548811,100.0,98.27046502548811,99.66092929835457,99.88728708290088,0.17857142857142858,1.9875,176.5,0.996518034423229,0.003851400345473573,0.0034819655767710776,0.0038514003454735795,2.247267796457562,0.07796968012336761,0.17857142857142858,0.13832083379312204,0.17857142857142858,0.13832083379312204,0.8864591035102212,0.007703243593395651,0.5871690694784679,0.3449542317287728,0.2992900340317532,0.3487138168822148
granite_dense_unfavorable,49,8,1.0541911335323508,0.11764761019821071,1.0391440342304727,0.020225198071137193,0.048325864462473035,-0.22081757107639688,100.0,100.0,100.0,1.0007015600563682,0.04083160563920009,1.0010551327528245,-0.2390099691453256,100.0,100.0,100.0,0.05238747763599661,97.7613960457754,97.7613960457754,99.56430344350073,97.7613960457754,100.0,97.7613960457754,99.56430344350073,99.89973913941905,0.21428571428571427,2.1,184.5,0.9972395767584397,0.002769956883158328,0.0027604232415603907,0.0027699568831583234,2.349126960036375,0.1307784989928643,0.21428571428571427,0.15971914124998496,0.21428571428571427,0.15971914124998496,0.8830315367126041,0.006367185470356566,0.6108448303182746,0.36284525065829154,0.2721867063943295,0.3599638767026563
granite_dense_unfavorable,50,8,1.0058011302916552,0.15496550584363886,0.9470181403434099,-0.002586798857635547,0.06636068420867457,-0.6111288538307333,100.0,100.0,100.0,0.9967523807366094,0.02739399701284105,0.9948992177613813,-0.55156379727382,100.0,100.0,100.0,0.06641108293781464,98.7884739108962,98.7884739108962,99.80535300213018,98.7884739108962,100.0,98.7884739108962,99.80535300213018,99.94151449799443,0.125,1.7874999999999999,179.25,0.9971958457918908,0.00389986750466529,0.0028041542081092006,0.0038998675046652905,2.282281883937779,0.14527629728451563,0.125,0.11151782139997139,0.125,0.11151782139997139,0.8848752149638699,0.008986298907730785,0.5207845766374545,0.4094774650392921,0.3640906383264154,0.406074923897116
granite_dense_unfavorable,51,8,1.1662501482906094,0.25390800752417575,1.0978931525207414,0.05674964729998687,0.09291710172215294,0.3657207214292803,62.5,87.5,100.0,1.0083581666445267,0.048031980305926356,1.0194440433622498,0.2624775926644548,100.0,100.0,100.0,0.108876582703159,97.32786200493666,97.32786200493666,99.80088160005522,97.32786200493666,100.0,97.32786200493666,99.80088160005522,99.93315942627936,0.14285714285714285,2.2875,181.875,0.9993206521739131,0.0017973854015384525,0.0006793478260869565,0.0017973854015384447,2.315704421987077,0.2599590284253429,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8871263110011112,0.007132428188353465,0.4847486280960368,0.38028120306657986,0.4023776829050743,0.37746591010419916
