case_name,predictor,target,n,pred_mean,target_mean,bias,mae,rmse,median_abs_error,corr,overestimation_rate,underestimation_rate,equal_rate
granite_dense_unfavorable,RQD_borehole_direct,RQD_face_scanline,72,55.182640461786804,99.4795869643314,-44.29694650254457,44.29694650254457,57.056959132619774,30.47944749199506,-0.05663106522631286,0.0,1.0,0.0
granite_dense_unfavorable,RQD_borehole_hudson,RQD_face_scanline,72,56.610376982681935,99.4795869643314,-42.869209981649455,42.869209981649455,56.13363807661357,29.072323526930763,-0.07862405233460298,0.0,1.0,0.0
granite_dense_unfavorable,RQD_borehole_direct,RQD_face_jv,72,55.182640461786804,76.5,-21.317359538213182,23.61657377064322,40.098643338980665,7.647504567402166,0.37846500864573973,0.20833333333333334,0.7916666666666666,0.0
granite_dense_unfavorable,RQD_borehole_hudson,RQD_face_jv,72,56.610376982681935,76.5,-19.88962301731807,22.67900400242896,39.91207168793913,5.453778665914587,0.3587719826669809,0.3194444444444444,0.6805555555555556,0.0
granite_dense_unfavorable,RQD_borehole_direct,RQD_face_conservative,72,55.182640461786804,76.5,-21.317359538213182,23.61657377064322,40.098643338980665,7.647504567402166,0.37846500864573973,0.20833333333333334,0.7916666666666666,0.0
granite_dense_unfavorable,RQD_borehole_hudson,RQD_face_conservative,72,56.610376982681935,76.5,-19.88962301731807,22.67900400242896,39.91207168793913,5.453778665914587,0.3587719826669809,0.3194444444444444,0.6805555555555556,0.0
