case_name,seed,face_x_idx,face_x_coord,Q_face_mean,Q_face_median,Qp_face_mean,Qp_face_median,Q_borehole_mean,Qp_borehole_mean,Q_ratio,Q_difference,Q_log_ratio,Qp_ratio,Qp_difference,face_joints_count,face_rqd_practical,face_rqd_mean,face_rqd_min_dir,RQD_borehole_direct,RQD_borehole_hudson,lambda_borehole,borehole_n_intersections_total,RQD_face_scanline,lambda_face_scanline,RQD_face_scanline_hudson,face_scanline_n_intersections,Jv_face,Jv_method,RQD_face_jv,RQD_face_conservative,RQD_diff_bh_direct_minus_face_scanline,RQD_diff_bh_hudson_minus_face_scanline,RQD_diff_bh_direct_minus_face_jv,RQD_diff_bh_hudson_minus_face_jv,RQD_absdiff_bh_direct_face_scanline,RQD_absdiff_bh_hudson_face_scanline,RQD_absdiff_bh_direct_face_jv,RQD_absdiff_bh_hudson_face_jv,face_joint_count,bh_union_fracture_count,common_union_fracture_count,missed_union_fracture_count,miss_ratio_union,detection_ratio_union,face_area,window_length,face_fracture_density,bh_fracture_frequency_mean,bh_union_fracture_frequency,common_fracture_density,missed_fracture_density,face_orientation_bias,bh_union_orientation_bias,orientation_bias_gap,Q_match_strict,Q_match_normal,Q_match_loose,Qp_match_strict,Qp_match_normal,Qp_match_loose,face_RQD_mean,face_RQD_median,face_RQD_std,face_RQD_min,face_RQD_max,face_RQD_n_points,face_Jn_mean,face_Jn_median,face_Jn_std,face_Jn_min,face_Jn_max,face_Jn_n_points,face_Jr_mean,face_Jr_median,face_Jr_std,face_Jr_min,face_Jr_max,face_Jr_n_points,face_Ja_mean,face_Ja_median,face_Ja_std,face_Ja_min,face_Ja_max,face_Ja_n_points,face_Jw_mean,face_Jw_median,face_Jw_std,face_Jw_min,face_Jw_max,face_Jw_n_points,face_SRF_mean,face_SRF_median,face_SRF_std,face_SRF_min,face_SRF_max,face_SRF_n_points,face_Q_mean,face_Q_median,face_Q_std,face_Q_min,face_Q_max,face_Q_n_points,face_Qprime_mean,face_Qprime_median,face_Qprime_std,face_Qprime_min,face_Qprime_max,face_Qprime_n_points,case_path,case_name_meta,quality_regime,density_regime,orientation_regime,anisotropy_regime,cost_fp,cost_fn
scenario_07_isotropic,40,30,30.5,30.288044270918004,28.668994746931734,34.55983209841077,34.55983209841077,39.86914861397315,34.13501537042071,1.3163328822869802,9.581104343055149,0.1193657302042892,0.987707789587045,-0.42481672799006276,119,100.0,100.0,100.0,99.95283596290389,99.48230775788286,0.8571428571428571,6,100.0,0.5,99.87908957257498,5,2.0,P32_derived_Jv_proxy,100.0,100.0,-0.04716403709610972,-0.5176922421171355,-0.04716403709610972,-0.5176922421171355,0.04716403709610972,0.5176922421171355,0.04716403709610972,0.5176922421171355,119,6,4,115,0.9663865546218487,0.03361344537815126,78.53981633974483,7.0,1.5151550582348436,0.8571428571428571,0.8571428571428571,0.05092958178940651,1.464225476445437,0.4813276027636566,0.27545273907379475,0.20587486368986185,0,1,1,1,1,1,100.0,100.0,0.0,100.0,100.0,81,2.0,2.0,0.0,2.0,2.0,81,1.4809413338440687,1.4809413338440687,0.3431811204103666,0.5709868244822369,2.4111139632276752,81,2.1425759963575888,2.1425759963575888,0.6090943527697975,0.75,3.9413829737168617,81,0.800257429823972,0.7905785405298176,0.10106852332611733,0.5390120919419402,1.0,81,0.9987436365213074,0.9967042761718597,0.27448000500424025,0.5,1.6629978368886775,81,30.288044270918004,28.668994746931734,10.752855845514325,12.845069354176411,67.12302454240817,81,34.55983209841077,34.55983209841077,0.0,34.55983209841077,34.55983209841077,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,41,10,10.5,30.860195704238215,28.599961716709107,35.677686019475566,35.677686019475566,32.706086702881365,36.58291546393989,1.0598146238712816,1.8458909986431493,0.025229907839929844,1.0253724258902381,0.9052294444643252,130,99.22320418720079,99.22320418720079,99.22320418720079,100.0,99.5491483316035,0.7142857142857143,5,99.22320418720079,1.1,99.43758901791463,11,2.0,P32_derived_Jv_proxy,100.0,99.22320418720079,0.7767958127992074,0.3259441444027118,0.0,-0.4508516683964956,0.7767958127992074,0.3259441444027118,0.0,0.4508516683964956,130,5,3,127,0.9769230769230769,0.023076923076923078,78.53981633974483,7.0,1.6552114081557114,0.7142857142857143,0.7142857142857143,0.03819718634205488,1.6170142218136565,0.5428496691158115,0.3901715864039199,0.15267808271189154,1,1,1,1,1,1,99.22320418720079,99.22320418720079,0.0,99.22320418720079,99.22320418720079,81,2.0,2.0,0.0,2.0,2.0,81,1.5074596188277423,1.5074596188277423,0.2849037533720007,0.8318051240932628,2.141778056051659,81,2.096197795468793,2.096197795468793,0.6491066757269105,0.75,3.6589442629405804,81,0.7978581082223815,0.7943015153875855,0.09928950078230864,0.5852307861527136,1.0,81,1.0090870943838894,0.9795592398973204,0.30192537640846345,0.5,1.910320876119753,81,30.860195704238215,28.599961716709107,10.585033052347573,16.110574933013464,71.35537203895113,81,35.677686019475566,35.677686019475566,0.0,35.677686019475566,35.677686019475566,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,41,20,20.5,28.465328895796866,27.025208441660297,34.24334911229244,34.24334911229245,27.451463652867734,29.57604608571637,0.9643824511341291,-1.013865242929132,-0.01575070107865062,0.8637019115370163,-4.6673030265760715,125,99.71434097075826,99.71434097075826,99.71434097075826,100.0,99.79947827883811,0.42857142857142855,3,99.71434097075826,0.7,99.76613872993647,7,2.0,P32_derived_Jv_proxy,100.0,99.71434097075826,0.28565902924174225,0.08513730807985098,0.0,-0.20052172116189126,0.28565902924174225,0.08513730807985098,0.0,0.20052172116189126,125,3,0,125,1.0,0.0,78.53981633974483,7.0,1.5915494309189533,0.42857142857142855,0.42857142857142855,0.0,1.5915494309189533,0.5256320241484533,0.3010892337200676,0.22454279042838576,1,1,1,1,1,1,99.71434097075826,99.71434097075826,0.0,99.71434097075826,99.71434097075826,81,2.0,2.0,0.0,2.0,2.0,81,1.5164829111362292,1.5164829111362292,0.3261692803065851,0.7460653986326271,2.482090610323856,81,2.2079483753398974,2.2079483753398974,0.5928589780235074,0.75,3.6103283480679313,81,0.8089172847331659,0.8130443701500136,0.09896632926536905,0.5198663106279062,1.0,81,1.0427542653117048,1.0020198540577556,0.25699482971596643,0.5,1.6146966926613922,81,28.465328895796866,27.025208441660297,8.942459924068071,14.16253674548864,57.69357928748304,81,34.24334911229244,34.24334911229245,7.105427357601002e-15,34.24334911229245,34.24334911229245,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,41,30,30.5,33.060622858464406,29.61537046691458,35.90851446755702,35.90851446755702,20.97754202931409,32.795230522612854,0.6345174475121323,-12.083080829150315,-0.19755643148249513,0.9132995616469463,-3.1132839449441647,123,100.0,100.0,100.0,100.0,99.61598890532413,0.5714285714285714,4,100.0,0.6,99.82704055993037,6,2.0,P32_derived_Jv_proxy,100.0,100.0,0.0,-0.3840110946758699,0.0,-0.3840110946758699,0.0,0.3840110946758699,0.0,0.3840110946758699,123,4,2,121,0.983739837398374,0.016260162601626018,78.53981633974483,7.0,1.56608464002425,0.5714285714285714,0.5714285714285714,0.025464790894703253,1.5406198491295469,0.5246456723006462,0.33297369166519475,0.19167198063545143,0,0,1,1,1,1,100.0,100.0,0.0,100.0,100.0,81,2.0,2.0,0.0,2.0,2.0,81,1.5197668601788685,1.5197668601788685,0.30743158837881357,0.6625957428559776,2.192389243411285,81,2.116165041513988,2.116165041513988,0.5251113843906834,0.75,3.5429390719866265,81,0.801436147906869,0.8010738879103414,0.09968544949654078,0.5777008709041266,1.0,81,0.9647394838910653,0.922854689662873,0.29718692631239385,0.5,1.8443491796109208,81,33.060622858464406,29.61537046691458,12.319906864559167,14.852705017331237,71.09539198074378,81,35.90851446755702,35.90851446755702,0.0,35.90851446755702,35.90851446755702,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,42,10,10.5,29.19030127847872,27.497662392148243,32.69662846317612,32.69662846317612,23.541928375604208,29.925485455827438,0.8064983006174411,-5.648372902874513,-0.09339654338133774,0.9152468270399922,-2.7711430073486802,130,98.89792490674402,98.89792490674402,98.89792490674402,94.37086403199179,96.98722577768874,2.142857142857143,15,98.89792490674402,1.3,99.22478369402342,13,2.0,P32_derived_Jv_proxy,100.0,98.89792490674402,-4.527060874752237,-1.9106991290552884,-5.629135968008214,-3.012774222311265,4.527060874752237,1.9106991290552884,5.629135968008214,3.012774222311265,130,15,7,123,0.9461538461538461,0.05384615384615385,78.53981633974483,7.0,1.6552114081557114,2.142857142857143,2.142857142857143,0.08912676813146139,1.56608464002425,0.4883805974172164,0.2740751581757501,0.21430543924146628,1,1,1,1,1,1,98.89792490674402,98.89792490674402,0.0,98.89792490674402,98.89792490674402,81,2.0,2.0,0.0,2.0,2.0,81,1.4772105272264469,1.4772105272264469,0.29447842526079715,0.5987979281953774,2.3405492851712495,81,2.234069117518142,2.234069117518142,0.5716562448349711,0.75,3.73610851468807,81,0.8201517560809011,0.8226067003048976,0.08698822438873212,0.5751736541013271,1.0,81,0.9877160372876669,0.937196033969026,0.2563878424717291,0.5,1.5404515273190675,81,29.19030127847872,27.497662392148243,8.943854193372264,16.349267514826238,57.47840564926216,81,32.69662846317612,32.69662846317612,0.0,32.69662846317612,32.69662846317612,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,42,20,20.5,33.80080207136337,30.017340049057445,35.75920440154982,35.75920440154982,28.12830937854792,35.34519923746651,0.8321787547869675,-5.6724926928154495,-0.07978337577758565,0.9884224168011587,-0.41400516408331356,134,99.62985782422976,99.62985782422976,99.62985782422976,100.0,99.48230775788286,0.8571428571428571,6,99.62985782422976,0.9,99.61849919456388,9,2.0,P32_derived_Jv_proxy,100.0,99.62985782422976,0.37014217577024056,-0.14755006634689494,0.0,-0.5176922421171355,0.37014217577024056,0.14755006634689494,0.0,0.5176922421171355,134,6,4,130,0.9701492537313433,0.029850746268656716,78.53981633974483,7.0,1.706140989945118,0.8571428571428571,0.8571428571428571,0.05092958178940651,1.6552114081557114,0.475966429474013,0.36105802423105426,0.11490840524295876,1,1,1,1,1,1,99.62985782422976,99.62985782422976,0.0,99.62985782422976,99.62985782422976,81,2.0,2.0,0.0,2.0,2.0,81,1.5436681135618289,1.5436681135618289,0.3015257028798312,0.6203814520139462,2.5394237647126436,81,2.150431437944637,2.150431437944637,0.632986287555033,0.75,4.02700205159049,81,0.7988857674090312,0.8117037190935028,0.1011720173796645,0.5561134050219071,1.0,81,0.9683511330949067,0.9370708560021371,0.3338856479833927,0.5,1.7820738996420622,81,33.80080207136337,30.017340049057445,13.61571024322591,11.159005765481707,67.47046315463062,81,35.75920440154982,35.75920440154982,0.0,35.75920440154982,35.75920440154982,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,42,30,30.5,31.560241400044774,29.049876694718712,34.57384147961262,34.57384147961262,23.988857251385582,35.32129653202479,0.7600973942915262,-7.571384148659192,-0.11913075628056347,1.0216190917880192,0.747455052412171,130,100.0,100.0,100.0,99.71730088157119,99.68282947904477,0.42857142857142855,3,100.0,0.8,99.69656540975667,8,2.0,P32_derived_Jv_proxy,100.0,100.0,-0.282699118428809,-0.31717052095523,-0.282699118428809,-0.31717052095523,0.282699118428809,0.31717052095523,0.282699118428809,0.31717052095523,130,3,1,129,0.9923076923076923,0.007692307692307693,78.53981633974483,7.0,1.6552114081557114,0.42857142857142855,0.42857142857142855,0.012732395447351627,1.64247901270836,0.5050681976963014,0.5303550693319965,-0.025286871635695096,0,1,1,1,1,1,100.0,100.0,0.0,100.0,100.0,81,2.0,2.0,0.0,2.0,2.0,81,1.4961711283108996,1.4961711283108996,0.3159446342073346,0.7291816496487121,2.2421397398400544,81,2.1637328458180685,2.1637328458180685,0.5898165277169076,0.7765821660791014,3.5002538247916233,81,0.816729700761937,0.8169461992309159,0.10196021735524873,0.5895180825587304,1.0,81,0.9919010136788373,0.9891668958302567,0.2864226965439688,0.5,1.61392226941115,81,31.560241400044774,29.049876694718712,11.983857787558424,15.591765543758088,69.14768295922524,81,34.57384147961262,34.57384147961262,0.0,34.57384147961262,34.57384147961262,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,43,10,10.5,30.69781985701029,27.747245247237036,34.874800605551265,34.874800605551265,31.879633887205213,35.71141430917557,1.038498304951289,1.1818140301949214,0.016405792011317644,1.0239890605565536,0.8366137036243018,114,100.0,100.0,100.0,98.60189542648162,99.68282947904477,0.42857142857142855,3,100.0,1.0,99.53211598395555,10,2.0,P32_derived_Jv_proxy,100.0,100.0,-1.3981045735183812,-0.31717052095523,-1.3981045735183812,-0.31717052095523,1.3981045735183812,0.31717052095523,1.3981045735183812,0.31717052095523,114,3,2,112,0.9824561403508771,0.017543859649122806,78.53981633974483,7.0,1.4514930809980855,0.42857142857142855,0.42857142857142855,0.025464790894703253,1.4260282901033823,0.5067186166593994,0.3038833069103458,0.20283530974905362,1,1,1,1,1,1,100.0,100.0,0.0,100.0,100.0,81,2.0,2.0,0.0,2.0,2.0,81,1.436611430092473,1.436611430092473,0.297214862398136,0.5572688739259815,2.1725543951949935,81,2.0596697402533644,2.0596697402533644,0.6322051756423895,0.75,3.635757481525718,81,0.8005996334473018,0.8083399756866172,0.09094354034905701,0.6028684794019811,1.0,81,1.0111272453389775,1.0189493802142906,0.3091718189269834,0.5,1.9021458853895916,81,30.69781985701029,27.747245247237036,11.50453489588122,14.289495202829398,64.36383945268818,81,34.874800605551265,34.874800605551265,0.0,34.874800605551265,34.874800605551265,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,43,20,20.5,30.118603656044247,28.37830099191478,34.24378589716718,34.24378589716717,26.329998538376646,30.46454578369828,0.8742104660317711,-3.7886051176676006,-0.05838399844961817,0.8896371994376493,-3.779240113468898,127,100.0,100.0,100.0,99.2074578313521,98.77115676845794,1.4285714285714286,10,100.0,0.8,99.69656540975667,8,2.0,P32_derived_Jv_proxy,100.0,100.0,-0.7925421686478984,-1.2288432315420579,-0.7925421686478984,-1.2288432315420579,0.7925421686478984,1.2288432315420579,0.7925421686478984,1.2288432315420579,127,10,5,122,0.9606299212598425,0.03937007874015748,78.53981633974483,7.0,1.6170142218136565,1.4285714285714286,1.4285714285714286,0.06366197723675814,1.5533522445768986,0.5147326016133007,0.21343668246790581,0.3012959191453949,1,1,1,1,1,1,100.0,100.0,0.0,100.0,100.0,81,2.0,2.0,0.0,2.0,2.0,81,1.4654459276255798,1.4654459276255798,0.2960129076945402,0.6906603670457104,2.2375161795079372,81,2.139725338819516,2.139725338819516,0.5687598359507487,0.9612222313617758,3.8675571021060735,81,0.7905888054956041,0.7786183429896067,0.11006730644197166,0.5534061106231943,1.0,81,0.9738748458334907,1.00575159650972,0.2531224140316706,0.5,1.5940754817332985,81,30.118603656044247,28.37830099191478,10.389824832447506,16.80641126187715,68.48757179433434,81,34.24378589716718,34.24378589716717,7.105427357601002e-15,34.24378589716717,34.24378589716717,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,43,30,30.5,28.523123756014094,26.23153245170501,32.59102424972013,32.59102424972012,32.839536988241875,34.129487229502516,1.1513303125264345,4.316413232227781,0.0611999390316198,1.0472051129168056,1.5384629797823877,129,99.60730733211804,99.60730733211804,99.60730733211804,96.2648673324568,98.57769013211517,1.0,7,99.60730733211804,0.8,99.69656540975667,8,2.0,P32_derived_Jv_proxy,100.0,99.60730733211804,-3.342439999661238,-1.0296172000028747,-3.7351326675431977,-1.4223098678848345,3.342439999661238,1.0296172000028747,3.7351326675431977,1.4223098678848345,129,7,5,124,0.9612403100775194,0.03875968992248062,78.53981633974483,7.0,1.64247901270836,1.0,1.0,0.06366197723675814,1.5788170354716018,0.4887463947398597,0.31874134483898797,0.17000504990087173,1,1,1,1,1,1,99.60730733211804,99.60730733211804,0.0,99.60730733211804,99.60730733211804,81,2.0,2.0,0.0,2.0,2.0,81,1.4959027557636302,1.4959027557636302,0.26698895564161684,0.7260985245869377,2.1064972915617886,81,2.285949106579395,2.285949106579395,0.6178406930667422,0.75,3.785128798609478,81,0.7948638466131424,0.7947782314267764,0.10207510399684487,0.5566606012163399,1.0,81,1.0128008059196867,0.9776625528379457,0.3181093142679531,0.5,1.9115843994476727,81,28.523123756014094,26.23153245170501,10.760669587044717,9.490629426745398,62.70183206907439,81,32.59102424972013,32.59102424972012,7.105427357601002e-15,32.59102424972012,32.59102424972012,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,44,10,10.5,27.81450917378996,25.205988892748312,33.33901262284006,33.33901262284005,26.450469162372997,33.492773575602094,0.9509594074483141,-1.3640400114169644,-0.021838020914800138,1.0046120427890746,0.15376095276203472,119,99.76753910808551,99.76753910808551,99.76753910808551,100.0,99.86631885255873,0.2857142857142857,2,99.76753910808551,0.8,99.69656540975667,8,2.0,P32_derived_Jv_proxy,100.0,99.76753910808551,0.23246089191448505,0.09877974447321947,0.0,-0.13368114744126558,0.23246089191448505,0.09877974447321947,0.0,0.13368114744126558,119,2,1,118,0.9915966386554622,0.008403361344537815,78.53981633974483,7.0,1.5151550582348436,0.2857142857142857,0.2857142857142857,0.012732395447351627,1.502422662787492,0.5133972168375739,0.32594914672566855,0.18744807011190534,1,1,1,1,1,1,99.76753910808551,99.76753910808551,0.0,99.76753910808551,99.76753910808551,81,2.0,2.0,0.0,2.0,2.0,81,1.4608268011040606,1.4608268011040606,0.3055191082820197,0.6105553360933654,2.2927674967102276,81,2.1857740158363663,2.1857740158363663,0.6322338121984832,0.7652002982357081,4.259690849622803,81,0.8036292895023304,0.8122964039050711,0.09957689538991277,0.5512180366000373,1.0,81,1.0521454522367355,1.053047597726763,0.2997950861484031,0.5,1.9470777795643965,81,27.81450917378996,25.205988892748312,9.823995223793448,14.819066229947829,66.6780252456801,81,33.33901262284006,33.33901262284005,7.105427357601002e-15,33.33901262284005,33.33901262284005,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,44,20,20.5,31.143950732618684,28.406482121491887,33.660580979545955,33.660580979545955,27.093499248835865,33.42521788251224,0.8699441981989597,-4.050451483782819,-0.0605086039233389,0.9930077529803562,-0.23536309703371217,127,100.0,100.0,100.0,98.92706704095,99.61598890532413,0.5714285714285714,4,100.0,0.6,99.82704055993037,6,2.0,P32_derived_Jv_proxy,100.0,100.0,-1.072932959049993,-0.3840110946758699,-1.072932959049993,-0.3840110946758699,1.072932959049993,0.3840110946758699,1.072932959049993,0.3840110946758699,127,4,1,126,0.9921259842519685,0.007874015748031496,78.53981633974483,7.0,1.6170142218136565,0.5714285714285714,0.5714285714285714,0.012732395447351627,1.604281826366305,0.5262160132120401,0.22192058118438263,0.3042954320276575,1,1,1,1,1,1,100.0,100.0,0.0,100.0,100.0,81,2.0,2.0,0.0,2.0,2.0,81,1.526016578606597,1.526016578606597,0.2879420129108187,0.8156489843213482,2.2761199813228146,81,2.266771003646505,2.266771003646505,0.5253136670678472,1.0199009369584089,3.6229595706222284,81,0.7963433355952534,0.792399507706913,0.09464515220703215,0.5310851053093565,0.9832069555538783,81,0.9496117296180606,0.943707473018034,0.283591865374451,0.5,1.6093918813096557,81,31.143950732618684,28.406482121491887,10.97539314084978,12.97041322607351,62.355110301641645,81,33.660580979545955,33.660580979545955,0.0,33.660580979545955,33.660580979545955,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,44,30,30.5,29.47115568625816,25.589445641131647,33.48503777691647,33.48503777691647,31.353609570712024,35.94806090929234,1.0638744508187583,1.882453884453863,0.026890379337041415,1.0735559311231775,2.4630231323758665,111,99.04853988714848,99.04853988714848,99.04853988714848,98.40985435161711,99.61598890532413,0.5714285714285714,4,99.04853988714848,0.6,99.82704055993037,6,2.0,P32_derived_Jv_proxy,100.0,99.04853988714848,-0.6386855355313656,0.5674490181756511,-1.5901456483828866,-0.3840110946758699,0.6386855355313656,0.5674490181756511,1.5901456483828866,0.3840110946758699,111,4,2,109,0.9819819819819819,0.018018018018018018,78.53981633974483,7.0,1.4132958946560306,0.5714285714285714,0.5714285714285714,0.025464790894703253,1.3878311037613273,0.5609018289297881,0.3018351649675308,0.2590666639622573,1,1,1,1,1,1,99.04853988714848,99.04853988714848,0.0,99.04853988714848,99.04853988714848,81,2.0,2.0,0.0,2.0,2.0,81,1.5037447530216004,1.5037447530216004,0.26006965830163575,0.8703132806880803,2.228868876357123,81,2.224033957226522,2.224033957226522,0.5774566053493716,0.75,3.7841687295112503,81,0.7812238383453431,0.7788268000785074,0.09346162346482771,0.5342370727038999,1.0,81,0.9848479673114322,0.9792017256840395,0.2960902175930554,0.5,1.714353518314174,81,29.47115568625816,25.589445641131647,10.828966439275913,14.510244499517853,56.48144594518782,81,33.48503777691647,33.48503777691647,0.0,33.48503777691647,33.48503777691647,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,45,10,10.5,29.378758201311463,25.049284339852402,33.63293299482468,33.632932994824685,26.193915755899493,31.61146433341158,0.8915937010138911,-3.18484244541197,-0.049833008411373836,0.9398961529247493,-2.021468661413099,109,100.0,100.0,100.0,98.79181391904164,99.73263770511747,0.5714285714285714,4,100.0,0.7,99.76613872993647,7,2.0,P32_derived_Jv_proxy,100.0,100.0,-1.208186080958356,-0.26736229488253116,-1.208186080958356,-0.26736229488253116,1.208186080958356,0.26736229488253116,1.208186080958356,0.26736229488253116,109,4,2,107,0.981651376146789,0.01834862385321101,78.53981633974483,7.0,1.3878311037613273,0.5714285714285714,0.5714285714285714,0.025464790894703253,1.3623663128666241,0.4892250711990245,0.3715457689671957,0.11767930223182876,1,1,1,1,1,1,100.0,100.0,0.0,100.0,100.0,81,2.0,2.0,0.0,2.0,2.0,81,1.53513620074216,1.53513620074216,0.26768537608456805,0.9293318442481592,2.1188066812160513,81,2.2821919827485475,2.2821919827485475,0.5488685086627747,1.0131077332897824,3.4580046404380753,81,0.7878509828911117,0.7999873356414235,0.0998739407777145,0.5590883966836794,0.9693777709148167,81,1.0088277539539994,1.0461571489595884,0.29838944737964346,0.5,1.7140001082115817,81,29.378758201311463,25.049284339852402,11.89803022812786,13.37842307736291,63.00224326038008,81,33.63293299482468,33.632932994824685,7.105427357601002e-15,33.632932994824685,33.632932994824685,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,45,20,20.5,30.392572887882558,27.295270323646232,34.19887328623776,34.19887328623776,32.93600171658902,35.106983928101265,1.0836858675337921,2.5434288287064604,0.0349034097227261,1.0265538175559994,0.9081106418635017,128,97.99944813651287,97.99944813651287,97.99944813651287,99.01823083269967,99.41546718416224,1.0,7,97.99944813651287,0.9,99.61849919456388,9,2.0,P32_derived_Jv_proxy,100.0,97.99944813651287,1.018782696186804,1.416019047649371,-0.9817691673003281,-0.5845328158377612,1.018782696186804,1.416019047649371,0.9817691673003281,0.5845328158377612,128,7,4,124,0.96875,0.03125,78.53981633974483,7.0,1.6297466172610082,1.0,1.0,0.05092958178940651,1.5788170354716018,0.5096311661690996,0.5137860916473448,-0.004154925478245142,1,1,1,1,1,1,97.99944813651287,97.99944813651287,0.0,97.99944813651287,97.99944813651287,81,2.0,2.0,0.0,2.0,2.0,81,1.576742110846389,1.576742110846389,0.28318564778045896,0.9730294568334522,2.520498581243728,81,2.2591366596093105,2.2591366596093105,0.5803959178662783,0.8565181261527797,3.712851489232964,81,0.8060333339035968,0.794065659519944,0.10791027317708209,0.5085294499498666,1.0,81,0.9988744901786574,1.0171616778561827,0.2875360634309954,0.5,1.7299572534595633,81,30.392572887882558,27.295270323646232,11.195223766782703,13.746183046918269,67.23627368776583,81,34.19887328623776,34.19887328623776,0.0,34.19887328623776,34.19887328623776,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,45,30,30.5,30.202127218141044,27.145566068456013,34.08054548981591,34.08054548981592,26.458010350508555,34.061358841953854,0.8760313523418454,-3.7441168676324885,-0.05748035056091383,0.9994370205175328,-0.019186647862056816,127,99.57421292607678,99.57421292607678,99.57421292607678,97.84135806459247,99.2988183843689,1.0,7,99.57421292607678,0.6,99.82704055993037,6,2.0,P32_derived_Jv_proxy,100.0,99.57421292607678,-1.732854861484313,-0.27539454170788247,-2.1586419354075304,-0.7011816156310999,1.732854861484313,0.27539454170788247,2.1586419354075304,0.7011816156310999,127,7,3,124,0.9763779527559056,0.023622047244094488,78.53981633974483,7.0,1.6170142218136565,1.0,1.0,0.03819718634205488,1.5788170354716018,0.4793778299813152,0.5725264510537083,-0.09314862107239308,1,1,1,1,1,1,99.57421292607678,99.57421292607678,0.0,99.57421292607678,99.57421292607678,81,2.0,2.0,0.0,2.0,2.0,81,1.4799403621996872,1.4799403621996872,0.2949913769450927,0.7864504371176405,2.319562232285339,81,2.161994396298655,2.161994396298655,0.5566293545060136,0.75,3.7039947919369838,81,0.8048600204661626,0.8033934027965469,0.08985548222420017,0.5124127807171411,1.0,81,0.9883837094778509,0.9962071229495126,0.2692187643307613,0.5,1.6941483218907574,81,30.202127218141044,27.145566068456013,10.170939306441138,13.42136622599189,60.132081464215766,81,34.08054548981591,34.08054548981592,7.105427357601002e-15,34.08054548981592,34.08054548981592,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
scenario_07_isotropic,46,10,10.5,27.873003803005652,24.259425972354595,31.834884666982838,31.83488466698284,35.44970365511052,32.75576681079779,1.27182932652877,7.576699852104866,0.10442883496020383,1.0289268251934343,0.9208821438149499,125,99.74814103463139,99.74814103463139,99.74814103463139,99.77709308495237,99.79947827883811,0.42857142857142855,3,99.74814103463139,0.5,99.87908957257498,5,2.0,P32_derived_Jv_proxy,100.0,99.74814103463139,0.02895205032098147,0.05133724420672081,-0.2229069150476306,-0.20052172116189126,0.02895205032098147,0.05133724420672081,0.2229069150476306,0.20052172116189126,125,3,0,125,1.0,0.0,78.53981633974483,7.0,1.5915494309189533,0.42857142857142855,0.42857142857142855,0.0,1.5915494309189533,0.4857497812751512,0.33592117111115904,0.14982861016399218,0,1,1,1,1,1,99.74814103463139,99.74814103463139,0.0,99.74814103463139,99.74814103463139,81,2.0,2.0,0.0,2.0,2.0,81,1.4382340515307754,1.4382340515307754,0.27994191183504274,0.7541396966491172,2.0584402865332234,81,2.2532070480797137,2.2532070480797137,0.6012079554025915,0.75,3.575681535268954,81,0.7867676957034144,0.788206767846497,0.08645378565696583,0.5845768051651647,1.0,81,0.9995526442477375,1.050942094212838,0.3042872018407805,0.5,1.6369099858959053,81,27.873003803005652,24.259425972354595,10.197697947519247,15.612110627233061,54.11586465241786,81,31.834884666982838,31.83488466698284,3.552713678800501e-15,31.83488466698284,31.83488466698284,81,cases/scenario_07_isotropic.yaml,scenario_07_isotropic,isotropic,moderate,isotropic,unknown,1,5
