case_name,seed,n_faces,Q_ratio_mean,Q_ratio_std,Q_ratio_median,Q_log_ratio_mean,Q_log_ratio_std,Q_correlation,Q_match_strict,Q_match_normal,Q_match_loose,Qp_ratio_mean,Qp_ratio_std,Qp_ratio_median,Qp_correlation,Qp_match_strict,Qp_match_normal,Qp_match_loose,Q_log_RMSE,diagnostic_face_rqd_mean,diagnostic_face_rqd_min_dir,diagnostic_bh_rqd_mean,diagnostic_face_rqd_scanline_mean,diagnostic_face_rqd_jv_mean,diagnostic_face_rqd_conservative_mean,diagnostic_bh_rqd_direct_mean,diagnostic_bh_rqd_hudson_mean,diagnostic_lambda_borehole_mean,diagnostic_lambda_face_scanline_mean,diagnostic_face_joints_mean,diagnostic_miss_ratio_union_mean,diagnostic_miss_ratio_union_std,diagnostic_detection_ratio_union_mean,diagnostic_detection_ratio_union_std,diagnostic_face_fracture_density_mean,diagnostic_face_fracture_density_std,diagnostic_bh_fracture_frequency_mean,diagnostic_bh_fracture_frequency_std,diagnostic_bh_union_fracture_frequency_mean,diagnostic_bh_union_fracture_frequency_std,diagnostic_face_orientation_bias_mean,diagnostic_face_orientation_bias_std,diagnostic_bh_union_orientation_bias_mean,diagnostic_bh_union_orientation_bias_std,diagnostic_orientation_bias_gap_mean,diagnostic_orientation_bias_gap_std,case_path,case_name_meta,quality_regime,density_regime,orientation_regime,anisotropy_regime,cost_fp,cost_fn
scenario_05_orthogonal_two_sets,57,3,0.9925871522228054,0.029989445127243185,0.9798239391809431,-0.0034274651166845693,0.013016402957635417,0.5622112766603478,100.0,100.0,100.0,1.0015199568446669,0.04728818701377262,1.002405234619779,-0.25890215429972235,100.0,100.0,100.0,0.0134600989254028,99.95943831642143,99.95943831642143,99.0041888519113,99.95943831642143,100.0,99.95943831642143,99.0041888519113,98.68439032811516,1.3809523809523807,0.26666666666666666,194.0,0.9844837745336804,0.004442380817456586,0.01551622546631958,0.00444238081745657,2.4700847167862157,0.051979786748911745,1.3809523809523807,0.17817416127494962,1.3809523809523807,0.17817416127494962,0.3688029638799129,0.012953454858162206,0.2127446148756796,0.04904154099560596,0.15605834900423332,0.04878155416240963,cases/scenario_05_orthogonal_two_sets.yaml,scenario_05_orthogonal_two_sets,orthogonal,moderate,anisotropic,unknown,1,5
scenario_05_orthogonal_two_sets,58,3,0.978520887884298,0.16710182607890509,0.9540840737054056,-0.015742169989555466,0.07398283121234173,0.8930260272336554,66.66666666666666,100.0,100.0,1.0135577537965883,0.03914696382796493,1.0118375956254593,0.8176710459549723,100.0,100.0,100.0,0.0756391117754162,100.0,100.0,97.06335754325465,100.0,100.0,100.0,97.06335754325465,98.37800625568836,1.6666666666666667,0.19999999999999998,186.66666666666666,0.9692990285773792,0.011223920858668744,0.030700971422620904,0.011223920858668752,2.3767138168389703,0.1693403276028493,1.6666666666666667,0.37495275590532434,1.6666666666666667,0.37495275590532434,0.3539113459231589,0.018853863723266886,0.19413664735261849,0.030107322022720776,0.15977469857054047,0.025622883448399202,cases/scenario_05_orthogonal_two_sets.yaml,scenario_05_orthogonal_two_sets,orthogonal,moderate,anisotropic,unknown,1,5
scenario_05_orthogonal_two_sets,59,3,0.8993718741260515,0.1423753030087145,0.9942025024605438,-0.05202792981912863,0.07359137625496986,0.8011226420041117,66.66666666666666,100.0,100.0,1.0264068907892432,0.12868744141093047,0.957229883852557,0.9111626543224468,100.0,100.0,100.0,0.09012544668607594,99.8411066415237,99.8411066415237,96.6916192472152,99.8411066415237,100.0,99.8411066415237,96.6916192472152,98.63912002177305,1.1904761904761905,0.3,190.66666666666666,0.9910739877180369,0.002926418936801118,0.008926012281963136,0.002926418936801118,2.4276433986283767,0.1831380991696499,1.1904761904761905,0.4096345365258393,1.1904761904761905,0.4096345365258393,0.3426411110580421,0.010890938109502191,0.265078438860687,0.05559573020954189,0.07756267219735509,0.04502851551998547,cases/scenario_05_orthogonal_two_sets.yaml,scenario_05_orthogonal_two_sets,orthogonal,moderate,anisotropic,unknown,1,5
scenario_10_fieldlike,40,3,1.0893775019759675,0.22085579908459899,1.0847786809896054,0.028006408126564814,0.08986853138270025,0.04558181700431133,66.66666666666666,100.0,100.0,0.994179251934777,0.025685222009016635,1.0025611901853655,0.9998377644729579,100.0,100.0,100.0,0.09413135412302905,99.89960846180442,99.89960846180442,94.02041371404546,99.89960846180442,100.0,99.89960846180442,94.02041371404546,96.64450325874178,2.5238095238095237,0.46666666666666673,1320.0,0.9994898588466361,0.00036079553042381475,0.0005101411533639653,0.00036079553042381096,16.80676199050415,0.28126780865918083,2.5238095238095237,0.3749527559053244,2.5238095238095237,0.3749527559053244,0.31055959804766964,0.004049263373732031,0.30029103002020596,0.03967258001655046,0.010268568027463676,0.043125831111437925,cases/scenario_10_fieldlike.yaml,scenario_10_fieldlike,fieldlike,mixed,structured,unknown,1,5
scenario_10_fieldlike,41,3,0.9095679563559239,0.21290293137130156,1.0601037913019613,-0.055016976869663115,0.11365916006340401,-0.9396984302604644,66.66666666666666,66.66666666666666,100.0,0.9792935518379812,0.06471076757622633,0.981196851666173,-0.9983169006539869,100.0,100.0,100.0,0.12627459130876464,99.68831304821951,99.68831304821951,94.97460859586887,99.68831304821951,100.0,99.68831304821951,94.97460859586887,95.98898977743151,2.7619047619047623,0.4666666666666666,1353.6666666666667,0.9990145331786198,0.00034996021213156006,0.00098546682138024,0.00034996021213154314,17.235419303898322,0.026162585595664627,2.7619047619047623,1.0837911120705752,2.7619047619047623,1.0837911120705752,0.3086500384929089,0.00035072431635029607,0.31426151953295234,0.01631432477865281,-0.0056114810400434605,0.016654657465144582,cases/scenario_10_fieldlike.yaml,scenario_10_fieldlike,fieldlike,mixed,structured,unknown,1,5
scenario_10_fieldlike,42,3,0.8516770845779659,0.04863178789033357,0.8830034595811311,-0.07045372606278837,0.025336321722292037,0.6115120593968503,66.66666666666666,100.0,100.0,0.9991631294659311,0.06559115317860553,1.0349678245296323,-0.9976996895221141,100.0,100.0,100.0,0.07487093370959061,99.80073883524877,99.80073883524877,95.9064999682471,99.80073883524877,100.0,99.80073883524877,95.9064999682471,96.2234242768252,2.6666666666666665,0.4666666666666666,1292.3333333333333,0.9984550901305275,0.0010883652659783758,0.0015449098694725247,0.0010883652659783804,16.454499049794084,0.19178592556292273,2.6666666666666665,0.8438116736509215,2.6666666666666665,0.8438116736509215,0.3113783291177115,0.0010454011271514851,0.2884437071018691,0.008891263565016714,0.0229346220158424,0.009932618750402893,cases/scenario_10_fieldlike.yaml,scenario_10_fieldlike,fieldlike,mixed,structured,unknown,1,5
scenario_10_fieldlike,43,3,0.9671923992739323,0.0857783824955196,0.937323181881064,-0.01615621314441995,0.03785174481381655,-0.4664417910661978,100.0,100.0,100.0,0.9618445806678236,0.09661214026220863,0.9621305432657437,-0.4898827770294829,100.0,100.0,100.0,0.04115553193214997,100.0,100.0,91.75018672803868,100.0,100.0,100.0,91.75018672803868,95.51232530966418,3.0476190476190474,0.3333333333333333,1346.6666666666667,0.9990231654698655,0.0006907619081230611,0.0009768345301345402,0.0006907619081230686,17.146292535766857,0.3404312286379796,3.0476190476190474,0.1781741612749495,3.0476190476190474,0.1781741612749495,0.31325492084265144,0.0007930427584723191,0.300284914550024,0.008803052626522331,0.012970006292627456,0.009595345730256446,cases/scenario_10_fieldlike.yaml,scenario_10_fieldlike,fieldlike,mixed,structured,unknown,1,5
scenario_10_fieldlike,44,3,0.9360068503614296,0.036784506949358746,0.9493567427768972,-0.029061106795402525,0.017248402091789034,0.41482969451746704,100.0,100.0,100.0,0.9996277052444626,0.020125867578168276,1.001791776434393,-0.9689109032191595,100.0,100.0,100.0,0.033794308735256344,100.0,100.0,94.32057705812223,100.0,100.0,100.0,94.32057705812223,95.91175285397166,2.857142857142857,0.5666666666666667,1329.0,0.9989951555323159,0.00035947704450651694,0.0010048444676840288,0.00035947704450651715,16.921353549530313,0.31308923296909014,2.857142857142857,0.1166423687039608,2.857142857142857,0.1166423687039608,0.3103698830938209,0.0017645854637054158,0.2752144615003959,0.018199443905902103,0.03515542159342503,0.01993431725251828,cases/scenario_10_fieldlike.yaml,scenario_10_fieldlike,fieldlike,mixed,structured,unknown,1,5
scenario_10_fieldlike,45,3,0.9538871768642802,0.117417026344089,1.0033467051461697,-0.023985155233976485,0.05575741876015722,-0.9793525437806178,66.66666666666666,100.0,100.0,0.969681276032488,0.09243094654852899,1.008246382028157,0.2659378307495316,100.0,100.0,100.0,0.0606974251380854,99.48711606970373,99.48711606970373,95.32765170525442,99.48711606970373,100.0,99.48711606970373,95.32765170525442,96.78338356160725,2.4761904761904763,0.6,1322.0,0.999496967192242,0.00035578057621190527,0.0005030328077579765,0.000355780576211899,16.832226781398848,0.18274425333923452,2.4761904761904763,0.5259695722470124,2.4761904761904763,0.5259695722470124,0.3092483444039676,0.0022740628251350934,0.27801833935369796,0.027859686348959783,0.031230005050269627,0.026109867950256636,cases/scenario_10_fieldlike.yaml,scenario_10_fieldlike,fieldlike,mixed,structured,unknown,1,5
scenario_10_fieldlike,46,3,0.9906448578446357,0.1668818978982252,0.923657203493747,-0.009991277597889573,0.07085428949571589,0.7597476948465604,100.0,100.0,100.0,0.9254696492630915,0.018211037687993595,0.9226867393103437,0.21123890896242706,100.0,100.0,100.0,0.07155526513109153,100.0,100.0,94.8096991494183,100.0,100.0,100.0,94.8096991494183,96.79811027280522,2.4285714285714284,0.3666666666666667,1298.6666666666667,0.9994903160040775,0.0007208020195581306,0.0005096839959225281,0.0007208020195581524,16.53513755429398,0.3937218660540196,2.4285714285714284,0.20203050891044227,2.4285714285714284,0.20203050891044227,0.3109465565129663,0.0010059314565008172,0.2714415161782086,0.025303847669100578,0.039505040334757734,0.02613305680487547,cases/scenario_10_fieldlike.yaml,scenario_10_fieldlike,fieldlike,mixed,structured,unknown,1,5
