case_name,seed,face_x_idx,face_x_coord,borehole_name,Q_face_mean,Qp_face_mean,Q_bh_mean,Q_bh_median,Qp_bh_mean,Qp_bh_median,RQD_bh_mean,Jn_bh_mean,RQD_borehole_direct_mean,RQD_borehole_direct_median,RQD_borehole_hudson_mean,RQD_borehole_hudson_median,lambda_borehole_mean,borehole_n_intersections_sum,RQD_face_scanline,RQD_face_jv,RQD_face_conservative,lambda_face_scanline,face_scanline_n_intersections,Jv_face,Jv_method,Jr_bh_mean,Ja_bh_mean,Jw_bh_mean,SRF_bh_mean,Q_ratio_bh_to_face,Qp_ratio_bh_to_face,face_fracture_count,bh_fracture_count,common_fracture_count,missed_fracture_count,miss_ratio,detection_ratio,bh_window_length,bh_fracture_frequency,face_fracture_density,bh_union_fracture_frequency,common_fracture_density,missed_fracture_density,orientation_bias_bh,face_orientation_bias,orientation_bias_gap_to_face,Q_match_strict,Q_match_normal,Q_match_loose,Qp_match_strict,Qp_match_normal,Qp_match_loose,case_path,case_name_meta,quality_regime,density_regime,orientation_regime,anisotropy_regime,cost_fp,cost_fn
scenario_03_sparse_large,46,30,30.5,Center,14.352774165693386,16.66666666666666,12.8699574705672,12.526137128804928,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.8400244304157535,1.1371183730815686,0.8966877986089632,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,47,10,10.5,Center,14.240396570594791,16.66666666666666,13.691575895005093,14.394779571092172,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.8228216161341467,1.0297249659082828,0.961460295514314,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,47,20,20.5,Center,14.87205946048432,16.66666666666666,15.174872095368466,15.430393330143755,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.834904369546151,0.964225465324389,1.02036117699023,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,47,30,30.5,Center,13.679826049119908,16.66666666666666,15.92812126162899,15.922190995159761,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.7689370138737678,0.8197185508762805,1.1643511550831251,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,48,10,10.5,Center,14.38879909212297,16.66666666666666,15.047526042920586,13.96679684276587,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.7586634820232117,0.9139894311214717,1.0457805371094682,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,48,20,20.5,Center,14.198903258401867,16.66666666666666,12.600409808149726,13.6730328091718,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.8349645395446341,1.1693102606091978,0.8874213436656616,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,48,30,30.5,Center,14.777093623114007,16.66666666666666,14.493028736810485,11.518283738170112,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.7749076187272406,1.0322980741234336,0.9807766741181639,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,49,10,10.5,Center,14.675536886833413,16.66666666666666,13.073163495995491,12.266298921693675,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.7604835532077904,0.9947307670322793,0.8908133035817218,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,49,20,20.5,Center,13.548135005566621,16.66666666666666,12.794492020862318,12.492944644271667,16.66666666666666,16.666666666666664,100.0,2.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.05,P32_derived_Jv_proxy,1.0,3.0,0.7779759024361802,1.0237610037355218,0.9443729351387,1.0,0,0,0,0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
scenario_03_sparse_large,49,30,30.5,Center,18.285317229710355,20.67952017549266,15.316420661761395,13.19561597272297,17.239931453641805,16.666666666666664,100.0,2.0,100.0,100.0,99.93315942627937,100.0,0.14285714285714285,1,100.0,100.0,100.0,0.1,1,0.05,P32_derived_Jv_proxy,1.0412976316717728,3.0166873902167315,0.7763181570071962,0.9355439614841404,0.8376349433454161,0.8336717345150437,1,1,1,0,0.0,1.0,7.0,0.14285714285714285,0.012732395447351627,0.14285714285714285,0.012732395447351627,0.0,0.49023924982685063,0.49023924982685063,0.0,1,1,1,1,1,1,cases/scenario_03_sparse_large.yaml,scenario_03_sparse_large,sparse_large,sparse,broad,unknown,1,5
