case_name,seed,face_x_idx,face_x_coord,Q_face_mean,Q_face_median,Qp_face_mean,Qp_face_median,Q_borehole_mean,Qp_borehole_mean,Q_ratio,Q_difference,Q_log_ratio,Qp_ratio,Qp_difference,face_joints_count,face_rqd_practical,face_rqd_mean,face_rqd_min_dir,face_joint_count,bh_union_fracture_count,common_union_fracture_count,missed_union_fracture_count,miss_ratio_union,detection_ratio_union,face_area,window_length,face_fracture_density,bh_fracture_frequency_mean,bh_union_fracture_frequency,common_fracture_density,missed_fracture_density,face_orientation_bias,bh_union_orientation_bias,orientation_bias_gap,Q_match_strict,Q_match_normal,Q_match_loose,Qp_match_strict,Qp_match_normal,Qp_match_loose,face_RQD_mean,face_RQD_median,face_RQD_std,face_RQD_min,face_RQD_max,face_RQD_n_points,face_Jn_mean,face_Jn_median,face_Jn_std,face_Jn_min,face_Jn_max,face_Jn_n_points,face_Jr_mean,face_Jr_median,face_Jr_std,face_Jr_min,face_Jr_max,face_Jr_n_points,face_Ja_mean,face_Ja_median,face_Ja_std,face_Ja_min,face_Ja_max,face_Ja_n_points,face_Jw_mean,face_Jw_median,face_Jw_std,face_Jw_min,face_Jw_max,face_Jw_n_points,face_SRF_mean,face_SRF_median,face_SRF_std,face_SRF_min,face_SRF_max,face_SRF_n_points,face_Q_mean,face_Q_median,face_Q_std,face_Q_min,face_Q_max,face_Q_n_points,face_Qprime_mean,face_Qprime_median,face_Qprime_std,face_Qprime_min,face_Qprime_max,face_Qprime_n_points
granite_2sets,43,30,30.5,23.057492184593375,22.501821344981764,25.384033546706778,25.384033546706778,32.601376356242675,38.5321739300664,1.4139168342872241,9.5438841716493,0.15042386527958462,1.5179689177122684,13.148140383359621,50,94.73656354620539,99.8359345409174,99.5528443628486,50,1,1,49,0.98,0.02,78.53981633974483,7.0,0.6366197723675814,0.14285714285714285,0.14285714285714285,0.012732395447351627,0.6238873769202297,0.5501188958242083,0.7177312813495413,-0.16761238552533309,0,1,1,0,0,1,94.73656354620539,94.73656354620539,0.345654276962276,99.5528443628486,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.4674963652838184,1.4674963652838184,0.33935579833752494,0.710597863062652,2.1183160819287297,81,1.3692225312392532,1.3692225312392532,0.3548188143994161,0.7875000000000001,2.30171937055186,81,0.8041682561944393,0.8144260509696161,0.09695893638668682,0.5622243506084872,1.0,81,0.9413077924833457,0.9200045478104086,0.24226814047056236,0.5,1.542426758971279,81,23.057492184593375,22.501821344981764,6.171045595235866,13.475853781166478,38.12788127161969,81,25.384033546706778,25.384033546706778,0.0,25.384033546706778,25.384033546706778,81
granite_2sets,43,40,40.5,21.39582889928964,19.760139777281516,24.3920997367658,24.392099736765797,34.88546260316873,35.413717732705784,1.630479602700831,13.489633703879093,0.2123153701521665,1.451851956776287,11.021617995939984,48,94.60585310719604,99.73952483520951,99.35348408191217,48,1,1,47,0.9791666666666666,0.020833333333333332,78.53981633974483,7.0,0.6111549814728781,0.14285714285714285,0.14285714285714285,0.012732395447351627,0.5984225860255264,0.5132135335542523,0.5788644380944571,-0.06565090454020484,0,0,1,0,1,1,94.60585310719604,94.60585310719604,0.4300863899909887,99.35348408191217,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.369253723596536,1.369253723596536,0.37207382196197686,0.5,2.3085621439755664,81,1.3276779986042218,1.3276779986042218,0.3723276889334816,0.7875000000000001,2.3928587037591007,81,0.8212137045184241,0.8103209676572208,0.09453284979587645,0.5624051435040069,1.0,81,1.039693594951147,1.0296064113542802,0.3119081093139165,0.5,1.6864390077401887,81,21.39582889928964,19.760139777281516,7.75471285480176,8.459503185438646,46.89198266673872,81,24.3920997367658,24.392099736765797,3.552713678800501e-15,24.392099736765797,24.392099736765797,81
granite_2sets,43,50,50.5,23.077683192638663,21.168378579799324,25.42553429357085,25.42553429357084,24.457061894313586,37.7605955052918,1.0597711083110335,1.3793787016749235,0.02521207551787885,1.4851446215169615,12.335061211720955,44,94.63184500041066,99.73682924845234,99.42592718103379,44,2,1,43,0.9772727272727273,0.022727272727272728,78.53981633974483,7.0,0.5602253996834716,0.2857142857142857,0.2857142857142857,0.012732395447351627,0.5474930042361199,0.5345661719656363,0.5548811513001222,-0.020314979334485894,1,1,1,0,1,1,94.63184500041066,94.63184500041066,0.3489182808459271,99.42592718103379,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.4182489806855694,1.4182489806855694,0.3156913068712805,0.5385990494461773,1.9751943810588057,81,1.319652874965977,1.319652874965977,0.35940001183041415,0.7875000000000001,1.9824705746959785,81,0.8051613844720689,0.7960782226200256,0.1060132896310704,0.5904212735944454,1.0,81,0.9806098738886923,0.9504404521207237,0.2829555166867192,0.5,1.6995552875297946,81,23.077683192638663,21.168378579799324,8.81496218266709,12.117089930266909,50.663133292039404,81,25.42553429357085,25.42553429357084,7.105427357601002e-15,25.42553429357084,25.42553429357084,81
granite_2sets,43,60,60.5,21.750633275712755,20.058329296829445,24.348526959202978,24.348526959202974,33.187260358542744,32.535883583009216,1.5258066253914724,11.43662708282999,0.18349949636660767,1.336256753335613,8.187356623806238,50,94.68567993051298,99.75760259961493,99.5364380229802,50,2,1,49,0.98,0.02,78.53981633974483,7.0,0.6366197723675814,0.2857142857142857,0.2857142857142857,0.012732395447351627,0.6238873769202297,0.4965056846508521,0.42852838108429125,0.06797730356656084,0,0,1,0,1,1,94.68567993051298,94.68567993051298,0.48327483274316807,99.5364380229802,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.4209667332269322,1.4209667332269322,0.3362850259283614,0.5,2.0639480289770504,81,1.381451139936189,1.381451139936189,0.38130720647225386,0.7875000000000001,2.183574721435068,81,0.7921876350666046,0.788707062658949,0.0841171521556752,0.5897703572237968,1.0,81,0.9686067130123986,0.9176043750931344,0.2849335024448595,0.5,1.7716145996211208,81,21.750633275712755,20.058329296829445,7.078559646472476,10.18404878377915,42.40552064739007,81,24.348526959202978,24.348526959202974,3.552713678800501e-15,24.348526959202974,24.348526959202974,81
granite_2sets,43,70,70.5,22.7951392300668,20.833171492733836,24.67015568995564,24.670155689955642,29.231625725211988,37.30099701838303,1.2823622365357374,6.436486495145189,0.10801072027432612,1.5119887157246434,12.63084132842739,51,94.43757840579923,99.58761943601336,99.13851401913584,51,2,1,50,0.9803921568627451,0.0196078431372549,78.53981633974483,7.0,0.649352167814933,0.2857142857142857,0.2857142857142857,0.012732395447351627,0.6366197723675814,0.532727406349996,0.580465128345919,-0.047737721995922966,0,1,1,0,0,1,94.43757840579923,94.43757840579923,0.5525854241457957,99.13851401913584,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.4292968224286762,1.4292968224286762,0.3712029077751329,0.5,2.508956613119914,81,1.3678402806779217,1.3678402806779217,0.3249411482970429,0.7875000000000001,2.062226507087873,81,0.821639142022217,0.8203952367382287,0.08161854996409543,0.6409272034825164,1.0,81,0.9715214717592067,0.9598117094899175,0.2713572503655,0.5,1.5982698200873018,81,22.7951392300668,20.833171492733836,7.938648995311956,11.407064096754146,48.83580544327085,81,24.67015568995564,24.670155689955642,3.552713678800501e-15,24.670155689955642,24.670155689955642,81
granite_2sets,43,80,80.5,19.305743546545187,18.267227364009766,23.081612460075863,23.081612460075867,24.3198124718621,32.05397437643048,1.2597190267874554,5.014068925316913,0.10027368898798716,1.3887233585553895,8.972361916354618,48,94.6520018206488,99.74617944788407,99.46494614567077,48,1,1,47,0.9791666666666666,0.020833333333333332,78.53981633974483,7.0,0.6111549814728781,0.14285714285714285,0.14285714285714285,0.012732395447351627,0.5984225860255264,0.5346180190990935,0.6241416902680885,-0.08952367116899507,0,1,1,0,1,1,94.6520018206488,94.6520018206488,0.43676454823322886,99.46494614567077,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.336347701844419,1.336347701844419,0.3858703281273252,0.5361382795704619,2.1355074027215144,81,1.3700081106420028,1.3700081106420028,0.35531654964452375,0.7875000000000001,2.268993307184357,81,0.7882217612787384,0.7989123157448944,0.10410397492152428,0.5743403119666013,0.9804388142901096,81,1.0303202142754548,1.0055237973194058,0.29940702515844464,0.5,1.9305360718577538,81,19.305743546545187,18.267227364009766,6.7603477567940615,9.602429066063078,44.11926392707971,81,23.081612460075863,23.081612460075867,3.552713678800501e-15,23.081612460075867,23.081612460075867,81
granite_2sets,44,10,10.5,19.646960557999844,18.513659540607996,23.23354093914718,23.233540939147176,32.12403437121576,40.03115594765431,1.6350638194840525,12.477073813215913,0.21353470862250878,1.722989881417693,16.797615008507133,45,94.63942759987528,99.7605260827178,99.410336138753,45,2,0,45,1.0,0.0,78.53981633974483,7.0,0.5729577951308232,0.2857142857142857,0.2857142857142857,0.0,0.5729577951308232,0.5771246947836677,0.4774048472660467,0.09971984751762097,0,0,1,0,0,1,94.63942759987528,94.63942759987528,0.48834886093645746,99.410336138753,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.3508025948400346,1.3508025948400346,0.3792828480864734,0.5479342223731513,2.1261511166354663,81,1.3755886878255121,1.3755886878255121,0.3218637846766089,0.7875000000000001,2.130517528053858,81,0.8019218153839792,0.8138158416446175,0.09484961835015239,0.6027499718408068,1.0,81,1.0268927339001495,1.020030751678388,0.26052141440214915,0.5,1.623845060872137,81,19.646960557999844,18.513659540607996,6.656334331256794,9.080867780907761,39.723967817112694,81,23.23354093914718,23.233540939147176,3.552713678800501e-15,23.233540939147176,23.233540939147176,81
granite_2sets,44,20,20.5,22.725813492143548,21.35888790832717,26.16888461331803,26.16888461331804,26.732457860896723,28.78823806796881,1.176303672039652,4.006644368753175,0.07051945274890858,1.1000941955820969,2.6193534546507777,45,94.5865002334112,99.70592429176303,99.35295628185862,45,2,0,45,1.0,0.0,78.53981633974483,7.0,0.5729577951308232,0.2857142857142857,0.2857142857142857,0.0,0.5729577951308232,0.5407020102443612,0.6082585075095865,-0.06755649726522539,1,1,1,1,1,1,94.5865002334112,94.5865002334112,0.47305711138685774,99.35295628185862,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.4757109859678768,1.4757109859678768,0.3570334979282536,0.5345873766430644,2.0156994024624293,81,1.3334761834639,1.3334761834639,0.39485887560200345,0.7875000000000001,2.325739212420929,81,0.7926042906262378,0.7976252274649569,0.10425846163476121,0.5764582731527997,1.0,81,1.0009358353484568,0.9539375018243822,0.30665608675251504,0.5,1.9169707032654026,81,22.725813492143548,21.35888790832717,7.529646069073542,8.550025707603353,47.78250093604598,81,26.16888461331803,26.16888461331804,7.105427357601002e-15,26.16888461331804,26.16888461331804,81
granite_2sets,44,30,30.5,22.083360151249238,19.885250632156442,23.839750800843092,23.839750800843092,33.71173494709991,33.55475680758445,1.5265672758225095,11.628374795850675,0.18371594841500416,1.4075129009485192,9.715006006741355,32,94.47855939243684,99.83130192625887,98.88083498544549,32,0,0,32,1.0,0.0,78.53981633974483,7.0,0.40743665431525206,0.0,0.0,0.0,0.40743665431525206,0.5356349928461193,0.0,0.5356349928461193,0,0,1,0,1,1,94.47855939243684,94.47855939243684,0.45763264959811667,98.88083498544549,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.3596136742386689,1.3596136742386689,0.33302493277322187,0.7903970735445394,1.9736021702578488,81,1.3470604448158134,1.3470604448158134,0.3910186792092677,0.7875000000000001,2.202524910629243,81,0.7956167862063868,0.8009992977554642,0.09185406114537087,0.5710365993698773,1.0,81,0.9480729027409732,0.96018036513672,0.28992481050192753,0.5,1.6458730853860284,81,22.083360151249238,19.885250632156442,7.533867114962025,11.375070846518964,39.914761308526465,81,23.839750800843092,23.839750800843092,0.0,23.839750800843092,23.839750800843092,81
granite_2sets,44,40,40.5,18.885540891772084,17.364899734094486,23.4481291221274,23.448129122127405,38.37446121428706,34.91103163384625,2.0319492798326877,19.488920322514975,0.30791286317698985,1.4888621370180701,11.462902511718848,31,94.73279077211086,99.847632884741,99.52536849423288,31,1,0,31,1.0,0.0,78.53981633974483,7.0,0.39470425886790045,0.14285714285714285,0.14285714285714285,0.0,0.39470425886790045,0.5405549049801424,0.3423891141530404,0.19816579082710195,0,0,0,0,1,1,94.73279077211086,94.73279077211086,0.3366870408397564,99.52536849423288,100.0,81,4.0,4.0,0.0,4.0,4.0,81,1.3626312518670987,1.3626312518670987,0.37624190099118804,0.5681938375758963,2.088844705628294,81,1.376291692722409,1.376291692722409,0.30060471702696034,0.7875000000000001,2.104829138615906,81,0.7819141109825277,0.7872261924736107,0.11007218480666231,0.5459817076251031,1.0,81,1.0683914209201355,1.0688220218304751,0.308429715746079,0.5,1.8192772382454212,81,18.885540891772084,17.364899734094486,7.142063841791988,8.932892262583353,45.107257448569875,81,23.4481291221274,23.448129122127405,3.552713678800501e-15,23.448129122127405,23.448129122127405,81
