case_name,seed,n_faces,Q_ratio_mean,Q_ratio_std,Q_ratio_median,Q_log_ratio_mean,Q_log_ratio_std,Q_correlation,Q_match_strict,Q_match_normal,Q_match_loose,Qp_ratio_mean,Qp_ratio_std,Qp_ratio_median,Qp_correlation,Qp_match_strict,Qp_match_normal,Qp_match_loose,Q_log_RMSE,diagnostic_face_rqd_mean,diagnostic_face_rqd_min_dir,diagnostic_bh_rqd_mean,diagnostic_face_joints_mean,diagnostic_miss_ratio_union_mean,diagnostic_miss_ratio_union_std,diagnostic_detection_ratio_union_mean,diagnostic_detection_ratio_union_std,diagnostic_face_fracture_density_mean,diagnostic_face_fracture_density_std,diagnostic_bh_fracture_frequency_mean,diagnostic_bh_fracture_frequency_std,diagnostic_bh_union_fracture_frequency_mean,diagnostic_bh_union_fracture_frequency_std,diagnostic_face_orientation_bias_mean,diagnostic_face_orientation_bias_std,diagnostic_bh_union_orientation_bias_mean,diagnostic_bh_union_orientation_bias_std,diagnostic_orientation_bias_gap_mean,diagnostic_orientation_bias_gap_std
granite_2sets,42,8,1.4810704088025854,0.23478272664140262,1.4305459850653786,0.16518735519211586,0.06819691416688298,-0.5566845234483115,25.0,62.5,100.0,1.4603894918414788,0.23190159647457884,1.3768899258338876,-0.8891547023031002,12.5,75.0,100.0,0.17871116757844613,99.7903509015139,99.33203417632168,94.0955923590924,43.375,0.9947198275862069,0.00934895311497586,0.005280172413793104,0.00934895311497585,0.5522676525288768,0.07795343474760562,0.23214285714285712,0.12242240357859006,0.23214285714285712,0.12242240357859006,0.5313542265104667,0.032556268507872445,0.41597625135871547,0.18432598330244587,0.11537797515175123,0.21266999948555596
granite_2sets,43,8,1.4140345710757822,0.20391849786333122,1.4069052058214155,0.1458076543349397,0.06413077789441843,0.16693219836916207,12.5,62.5,100.0,1.4605029937914265,0.07582541661788043,1.4684982891466243,0.7290931223744187,0.0,62.5,100.0,0.15928788006625139,99.7159713580142,99.33277417438038,95.28902247212571,47.875,0.9799543226381462,0.009197367803433273,0.02004567736185383,0.00919736780343327,0.6095634320419592,0.06411791501825254,0.25,0.0944911182523068,0.25,0.0944911182523068,0.5190608561465258,0.023006699747429808,0.5344125421915685,0.11005455159063231,-0.015351686045042737,0.09313015103477325
granite_2sets,44,8,1.6088610785250546,0.23006933596027374,1.591507367572443,0.20192347662084845,0.06389655893795096,-0.5512125222103709,12.5,25.0,87.5,1.4457526632623026,0.1680177344639874,1.4683661878426817,-0.5097939497960128,12.5,75.0,100.0,0.21179202216977241,99.7277025464762,99.26888233468071,95.31046841326273,42.25,0.9948979591836735,0.013498731178900988,0.00510204081632653,0.013498731178900972,0.5379437076506063,0.0867649926215965,0.1607142857142857,0.1504669602352921,0.1607142857142857,0.1504669602352921,0.5244964692889589,0.02785360906378136,0.3127813967934016,0.25363485807445246,0.21171507249555732,0.2466681503737012
