case_name,seed,face_x_idx,face_x_coord,Q_face_mean,Q_face_median,Qp_face_mean,Qp_face_median,Q_borehole_mean,Qp_borehole_mean,Q_ratio,Q_difference,Q_log_ratio,Qp_ratio,Qp_difference,face_joints_count,face_rqd_practical,face_rqd_mean,face_rqd_min_dir,RQD_borehole_direct,RQD_borehole_hudson,lambda_borehole,borehole_n_intersections_total,RQD_face_scanline,lambda_face_scanline,RQD_face_scanline_hudson,face_scanline_n_intersections,Jv_face,Jv_method,RQD_face_jv,RQD_face_conservative,RQD_diff_bh_direct_minus_face_scanline,RQD_diff_bh_hudson_minus_face_scanline,RQD_diff_bh_direct_minus_face_jv,RQD_diff_bh_hudson_minus_face_jv,RQD_absdiff_bh_direct_face_scanline,RQD_absdiff_bh_hudson_face_scanline,RQD_absdiff_bh_direct_face_jv,RQD_absdiff_bh_hudson_face_jv,face_joint_count,bh_union_fracture_count,common_union_fracture_count,missed_union_fracture_count,miss_ratio_union,detection_ratio_union,face_area,window_length,face_fracture_density,bh_fracture_frequency_mean,bh_union_fracture_frequency,common_fracture_density,missed_fracture_density,face_orientation_bias,bh_union_orientation_bias,orientation_bias_gap,Q_match_strict,Q_match_normal,Q_match_loose,Qp_match_strict,Qp_match_normal,Qp_match_loose,face_RQD_mean,face_RQD_median,face_RQD_std,face_RQD_min,face_RQD_max,face_RQD_n_points,face_Jn_mean,face_Jn_median,face_Jn_std,face_Jn_min,face_Jn_max,face_Jn_n_points,face_Jr_mean,face_Jr_median,face_Jr_std,face_Jr_min,face_Jr_max,face_Jr_n_points,face_Ja_mean,face_Ja_median,face_Ja_std,face_Ja_min,face_Ja_max,face_Ja_n_points,face_Jw_mean,face_Jw_median,face_Jw_std,face_Jw_min,face_Jw_max,face_Jw_n_points,face_SRF_mean,face_SRF_median,face_SRF_std,face_SRF_min,face_SRF_max,face_SRF_n_points,face_Q_mean,face_Q_median,face_Q_std,face_Q_min,face_Q_max,face_Q_n_points,face_Qprime_mean,face_Qprime_median,face_Qprime_std,face_Qprime_min,face_Qprime_max,face_Qprime_n_points,case_path,case_name_meta,quality_regime,density_regime,orientation_regime,anisotropy_regime,cost_fp,cost_fn
granite_dense_p32_05,40,10,10.5,10.476626373084157,9.68950067991272,11.594688044265077,11.594688044265077,8.342222502919585,11.146930952506526,0.7962699256271906,-2.1344038701645722,-0.09893968686172472,0.9613825667366689,-0.4477570917585503,356,96.6363903594775,96.6363903594775,96.6363903594775,93.39926963530556,94.00748679259156,3.7142857142857144,26,96.6363903594775,2.7,96.94919578078034,27,5.0,P32_derived_Jv_proxy,98.5,96.6363903594775,-3.2371207241719446,-2.6289035668859384,-5.100730364694442,-4.492513207408436,3.2371207241719446,2.6289035668859384,5.100730364694442,4.492513207408436,356,26,12,344,0.9662921348314607,0.033707865168539325,78.53981633974483,7.0,4.532732779257179,3.7142857142857144,3.7142857142857144,0.15278874536821951,4.379944033888959,0.3392163457155766,0.3419684300965099,-0.0027520843809333284,0,1,1,1,1,1,96.6363903594775,96.6363903594775,0.0,96.6363903594775,96.6363903594775,81,4.0,4.0,0.0,4.0,4.0,81,1.2067354324868713,1.2067354324868713,0.31689408320625306,0.5,2.044172007178601,81,2.514396158594661,2.514396158594661,0.491096999111404,1.1844817965803276,4.030290276591582,81,0.8035971553723992,0.8076560283621431,0.10066257195430728,0.53260119501172,1.0,81,0.9697544385533005,0.9383394783297043,0.2766163932638677,0.5,1.603020648014794,81,10.476626373084157,9.68950067991272,3.4908669585586667,4.895903610149188,19.134512731387833,81,11.594688044265077,11.594688044265077,0.0,11.594688044265077,11.594688044265077,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,40,20,20.5,9.12470879401084,8.420506716823281,11.493591143013463,11.493591143013466,10.251333626065328,13.121023435524624,1.12346967530558,1.126624832054489,0.05056135443633092,1.1415947611378554,1.6274322925111608,363,96.61820753457052,96.61820753457052,96.61820753457052,97.20047748061462,98.52082682122337,1.7142857142857142,12,96.61820753457052,2.5,97.35009788392561,25,5.0,P32_derived_Jv_proxy,98.5,96.61820753457052,0.5822699460441072,1.9026192866528504,-1.299522519385377,0.02082682122336621,0.5822699460441072,1.9026192866528504,1.299522519385377,0.02082682122336621,363,12,3,360,0.9917355371900827,0.008264462809917356,78.53981633974483,7.0,4.621859547388641,1.7142857142857142,1.7142857142857142,0.03819718634205488,4.583662361046586,0.3505744545428692,0.27378486203799157,0.0767895925048776,1,1,1,1,1,1,96.61820753457052,96.61820753457052,0.0,96.61820753457052,96.61820753457052,81,4.0,4.0,0.0,4.0,4.0,81,1.1896107490965746,1.1896107490965746,0.29486445103896786,0.5,2.024924010830602,81,2.5000466958369967,2.5000466958369967,0.48869090226601664,1.1579807282218069,4.373347053646242,81,0.799889545963395,0.7990959797484326,0.08922012665462013,0.6362147928205298,1.0,81,1.1014069007716158,1.1163084583400518,0.29939186823266106,0.5,1.831943449738366,81,9.12470879401084,8.420506716823281,3.254522283400203,4.685200304585027,19.494099184302062,81,11.493591143013463,11.493591143013466,3.552713678800501e-15,11.493591143013466,11.493591143013466,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,40,30,30.5,9.725092428015781,9.205236932379844,11.096707283159445,11.096707283159445,12.875145525309737,11.14982759860508,1.3239098363959367,3.1500530972939558,0.1218584089034721,1.0047870340354252,0.05312031544563567,383,94.37425082672782,94.37425082672782,94.37425082672782,97.19660302101317,98.40417802143001,1.7142857142857142,12,94.37425082672782,3.7,94.63060329731759,37,5.0,P32_derived_Jv_proxy,98.5,94.37425082672782,2.822352194285358,4.029927194702196,-1.3033969789868252,-0.09582197856998675,2.822352194285358,4.029927194702196,1.3033969789868252,0.09582197856998675,383,12,3,380,0.9921671018276762,0.007832898172323759,78.53981633974483,7.0,4.876507456335673,1.7142857142857142,1.7142857142857142,0.03819718634205488,4.8383102699936185,0.35074965573838957,0.2888062923184146,0.06194336341997497,0,1,1,1,1,1,94.37425082672782,94.37425082672782,0.0,94.37425082672782,94.37425082672782,81,4.0,4.0,0.0,4.0,4.0,81,1.1779248486445284,1.1779248486445284,0.2950954941163907,0.5,1.9547689100830177,81,2.5044766047339384,2.5044766047339384,0.4913235801611315,1.120213132694152,3.790865038250997,81,0.800257429823972,0.7905785405298176,0.10106852332611733,0.5390120919419402,1.0,81,0.9987436365213074,0.9967042761718597,0.27448000500424025,0.5,1.6629978368886775,81,9.725092428015781,9.205236932379844,3.452600505578538,4.1243827299071905,21.55231984884795,81,11.096707283159445,11.096707283159445,0.0,11.096707283159445,11.096707283159445,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,41,10,10.5,10.07387506918147,9.336053603766752,11.646476748309116,11.646476748309118,10.475852289908184,11.98833819416431,1.0399029388359662,0.4019772207267138,0.016992805553488255,1.0293532072611424,0.3418614458551943,395,96.82383391369677,96.82383391369677,96.82383391369677,97.75613483224585,95.85025691229835,3.0,21,96.82383391369677,2.5,97.35009788392561,25,5.0,P32_derived_Jv_proxy,98.5,96.82383391369677,0.9323009185490747,-0.9735770013984251,-0.7438651677541515,-2.6497430877016512,0.9323009185490747,0.9735770013984251,0.7438651677541515,2.6497430877016512,395,21,5,390,0.9873417721518988,0.012658227848101266,78.53981633974483,7.0,5.029296201703892,3.0,3.0,0.06366197723675814,4.965634224467134,0.3386841374495815,0.28995074575862056,0.048733391690960914,1,1,1,1,1,1,96.82383391369677,96.82383391369677,0.0,96.82383391369677,96.82383391369677,81,4.0,4.0,0.0,4.0,4.0,81,1.2273523676259845,1.2273523676259845,0.2949061591873784,0.5,2.335303091977524,81,2.5509208571135913,2.5509208571135913,0.5005959201788118,1.0435272157544524,4.061652985488744,81,0.7978581082223815,0.7943015153875855,0.09928950078230864,0.5852307861527136,1.0,81,1.0090870943838894,0.9795592398973204,0.30192537640846345,0.5,1.910320876119753,81,10.07387506918147,9.336053603766752,3.455334554403413,5.259069667713586,23.292953496618235,81,11.646476748309116,11.646476748309118,1.7763568394002505e-15,11.646476748309118,11.646476748309118,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,41,20,20.5,9.470988795399792,8.99183168693696,11.39345260849501,11.39345260849501,10.301064239796675,11.182695049462167,1.0876440108133232,0.8300754443968827,0.036486772717093996,0.9815018707432283,-0.2107575590328441,369,97.60155094987869,97.60155094987869,97.60155094987869,98.26194682462013,96.56873345487756,2.4285714285714284,17,97.60155094987869,3.0,96.30636868862332,30,5.0,P32_derived_Jv_proxy,98.5,97.60155094987869,0.6603958747414396,-1.032817495001126,-0.23805317537987492,-1.9312665451224404,0.6603958747414396,1.032817495001126,0.23805317537987492,1.9312665451224404,369,17,8,361,0.978319783197832,0.02168021680216802,78.53981633974483,7.0,4.698253920072751,2.4285714285714284,2.4285714285714284,0.10185916357881301,4.596394756493937,0.360444166058571,0.29815666563815235,0.06228750042041864,1,1,1,1,1,1,97.60155094987869,97.60155094987869,0.0,97.60155094987869,97.60155094987869,81,4.0,4.0,0.0,4.0,4.0,81,1.18579889150234,1.18579889150234,0.2785597931045405,0.5,1.9228303408715333,81,2.539524560776734,2.539524560776734,0.488169752085781,0.9891101721796429,4.015202024095564,81,0.8089172847331659,0.8130443701500136,0.09896632926536905,0.5198663106279062,1.0,81,1.0427542653117048,1.0020198540577556,0.25699482971596643,0.5,1.6146966926613922,81,9.470988795399792,8.99183168693696,2.9753367001027735,4.712161497307224,19.1958169532671,81,11.39345260849501,11.39345260849501,0.0,11.39345260849501,11.39345260849501,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,41,30,30.5,10.561197889007433,9.460613896972387,11.47095530582423,11.470955305824228,7.916848184227513,12.290673282942299,0.7496164987560476,-2.64434970477992,-0.1251608633691358,1.071460306074235,0.8197179771180689,374,98.11077507982291,98.11077507982291,98.11077507982291,91.7518253258896,95.72941289569418,2.857142857142857,20,98.11077507982291,2.8,96.74031890633287,28,5.0,P32_derived_Jv_proxy,98.5,98.11077507982291,-6.358949753933317,-2.381362184128733,-6.748174674110402,-2.770587104305818,6.358949753933317,2.381362184128733,6.748174674110402,2.770587104305818,374,20,9,365,0.9759358288770054,0.02406417112299465,78.53981633974483,7.0,4.761915897309509,2.857142857142857,2.857142857142857,0.11459155902616464,4.647324338283344,0.35449205679562845,0.28401351092733285,0.0704785458682956,0,1,1,1,1,1,98.11077507982291,98.11077507982291,0.0,98.11077507982291,98.11077507982291,81,4.0,4.0,0.0,4.0,4.0,81,1.1875969338649328,1.1875969338649328,0.2988901926416884,0.5,2.334643653899057,81,2.5393712327679947,2.5393712327679947,0.5064127142095208,1.0975988578245075,3.794796157944936,81,0.801436147906869,0.8010738879103414,0.09968544949654078,0.5777008709041266,1.0,81,0.9647394838910653,0.922854689662873,0.29718692631239385,0.5,1.8443491796109208,81,10.561197889007433,9.460613896972387,3.935587509278823,4.744688493820309,22.711384081287775,81,11.47095530582423,11.470955305824228,1.7763568394002505e-15,11.470955305824228,11.470955305824228,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,42,10,10.5,10.338223322672851,9.738747536363435,11.580046527303015,11.580046527303017,8.27050022995654,10.29644577304757,0.7999924137659544,-2.067723092716312,-0.09691413135206361,0.889154093532438,-1.2836007542554455,401,95.42893403169764,95.42893403169764,95.42893403169764,97.70311839066825,95.70589677638384,2.7142857142857144,19,95.42893403169764,2.1,98.08069376239264,21,5.0,P32_derived_Jv_proxy,98.5,95.42893403169764,2.274184358970615,0.27696274468620175,-0.7968816093317486,-2.794103223616162,2.274184358970615,0.27696274468620175,0.7968816093317486,2.794103223616162,401,19,8,393,0.9800498753117207,0.0199501246882793,78.53981633974483,7.0,5.105690574388002,2.7142857142857144,2.7142857142857144,0.10185916357881301,5.003831410809189,0.3411782608433258,0.3126388013731749,0.028539459470150907,0,1,1,1,1,1,95.42893403169764,95.42893403169764,0.0,95.42893403169764,95.42893403169764,81,4.0,4.0,0.0,4.0,4.0,81,1.2051695067858776,1.2051695067858776,0.2903247298267035,0.5,1.9139834034507714,81,2.482892471306598,2.482892471306598,0.4982490647750485,1.0072893929047855,3.8826024157027725,81,0.8201517560809011,0.8226067003048976,0.08698822438873212,0.5751736541013271,1.0,81,0.9877160372876669,0.937196033969026,0.2563878424717291,0.5,1.5404515273190675,81,10.338223322672851,9.738747536363435,3.1676124591655928,5.79036088452469,20.35691883287823,81,11.580046527303015,11.580046527303017,1.7763568394002505e-15,11.580046527303017,11.580046527303017,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,42,20,20.5,10.531705250484352,9.352848406756197,11.141907223202022,11.14190722320202,8.052182430141844,10.109100648620478,0.7645658740564854,-2.479522820342508,-0.11658509036055598,0.9073043282544287,-1.032806574581544,384,96.48062572701959,96.48062572701959,96.48062572701959,92.70214726851633,95.78091858244242,2.7142857142857144,19,96.48062572701959,3.2,95.8516728937272,32,5.0,P32_derived_Jv_proxy,98.5,96.48062572701959,-3.7784784585032583,-0.699707144577161,-5.7978527314836725,-2.7190814175575753,3.7784784585032583,0.699707144577161,5.7978527314836725,2.7190814175575753,384,19,4,380,0.9895833333333334,0.010416666666666666,78.53981633974483,7.0,4.8892398517830244,2.7142857142857144,2.7142857142857144,0.05092958178940651,4.8383102699936185,0.34585258353301573,0.28688588364437595,0.058966699888639784,0,1,1,1,1,1,96.48062572701959,96.48062572701959,0.0,96.48062572701959,96.48062572701959,81,4.0,4.0,0.0,4.0,4.0,81,1.185431197633999,1.185431197633999,0.2865345125446923,0.5,2.0930596611188146,81,2.5662380195082495,2.5662380195082495,0.4795024242646745,1.243223166793815,4.265506233246922,81,0.7988857674090312,0.8117037190935028,0.1011720173796645,0.5561134050219071,1.0,81,0.9683511330949067,0.9370708560021371,0.3338856479833927,0.5,1.7820738996420622,81,10.531705250484352,9.352848406756197,4.242403678909857,3.4769399661695206,21.022549392703585,81,11.141907223202022,11.14190722320202,1.7763568394002505e-15,11.14190722320202,11.14190722320202,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,42,30,30.5,10.521742393533847,9.684821965440328,11.526434446184023,11.526434446184021,6.759403081639531,9.966545347108438,0.6424224076987033,-3.7623393118943156,-0.19217931927019283,0.8646685489464605,-1.5598890990755852,373,95.9265615960463,95.9265615960463,95.9265615960463,92.9869091182422,96.17839254207853,2.7142857142857144,19,95.9265615960463,2.8,96.74031890633287,28,5.0,P32_derived_Jv_proxy,98.5,95.9265615960463,-2.9396524778041027,0.25183094603222855,-5.513090881757805,-2.3216074579214734,2.9396524778041027,0.25183094603222855,5.513090881757805,2.3216074579214734,373,19,4,369,0.9892761394101877,0.010723860589812333,78.53981633974483,7.0,4.749183501862157,2.7142857142857144,2.7142857142857144,0.05092958178940651,4.698253920072751,0.3347020096297757,0.2798330787643105,0.05486893086546518,0,0,1,1,1,1,95.9265615960463,95.9265615960463,0.0,95.9265615960463,95.9265615960463,81,4.0,4.0,0.0,4.0,4.0,81,1.1952116026611341,1.1952116026611341,0.2976101164137772,0.5,2.127767486769036,81,2.486730392609393,2.486730392609393,0.513274199818621,0.9587183692240706,3.912474888279246,81,0.816729700761937,0.8169461992309159,0.10196021735524873,0.5895180825587304,1.0,81,0.9919010136788373,0.9891668958302567,0.2864226965439688,0.5,1.61392226941115,81,10.521742393533847,9.684821965440328,3.995250319005967,5.198076226107924,23.052868892368043,81,11.526434446184023,11.526434446184021,1.7763568394002505e-15,11.526434446184021,11.526434446184021,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
granite_dense_p32_05,43,10,10.5,9.961131307572549,9.003699761695874,11.316519211313787,11.316519211313786,9.47280319372865,10.907263833922459,0.9509766412302318,-0.48832811384389885,-0.02183015047520831,0.9638355779061311,-0.4092553773913288,427,95.39422541879384,95.39422541879384,95.39422541879384,94.4959297489836,95.17093544133422,3.2857142857142856,23,95.39422541879384,3.2,95.8516728937272,32,5.0,P32_derived_Jv_proxy,98.5,95.39422541879384,-0.8982956698102385,-0.22328997745961487,-4.004070251016401,-3.3290645586657774,0.8982956698102385,0.22328997745961487,4.004070251016401,3.3290645586657774,427,23,13,414,0.9695550351288056,0.03044496487119438,78.53981633974483,7.0,5.436732856019145,3.2857142857142856,3.2857142857142856,0.16552114081557115,5.271211715203574,0.3445310332325039,0.2694231211787369,0.07510791205376699,1,1,1,1,1,1,95.39422541879384,95.39422541879384,0.0,95.39422541879384,95.39422541879384,81,4.0,4.0,0.0,4.0,4.0,81,1.1910518031006496,1.1910518031006496,0.30006553525167273,0.5,1.924646865952968,81,2.5100355963884238,2.5100355963884238,0.4987034624495328,0.75,3.999276438198266,81,0.8005996334473018,0.8083399756866172,0.09094354034905701,0.6028684794019811,1.0,81,1.0111272453389775,1.0189493802142906,0.3091718189269834,0.5,1.9021458853895916,81,9.961131307572549,9.003699761695874,3.733104932670101,4.636796316393992,20.885413336652068,81,11.316519211313787,11.316519211313786,1.7763568394002505e-15,11.316519211313786,11.316519211313786,81,cases/granite_rqd_p32_rot_05.yaml,granite_dense_p32_05,medium_to_poor,dense,unfavorable,high,1,5
