case_name,seed,face_x_idx,face_x_coord,borehole_name,Q_face_mean,Qp_face_mean,Q_bh_mean,Q_bh_median,Qp_bh_mean,Qp_bh_median,RQD_bh_mean,Jn_bh_mean,RQD_borehole_direct_mean,RQD_borehole_direct_median,RQD_borehole_hudson_mean,RQD_borehole_hudson_median,lambda_borehole_mean,borehole_n_intersections_sum,RQD_face_scanline,RQD_face_jv,RQD_face_conservative,lambda_face_scanline,face_scanline_n_intersections,Jv_face,Jv_method,Jr_bh_mean,Ja_bh_mean,Jw_bh_mean,SRF_bh_mean,Q_ratio_bh_to_face,Qp_ratio_bh_to_face,face_fracture_count,bh_fracture_count,common_fracture_count,missed_fracture_count,miss_ratio,detection_ratio,bh_window_length,bh_fracture_frequency,face_fracture_density,bh_union_fracture_frequency,common_fracture_density,missed_fracture_density,orientation_bias_bh,face_orientation_bias,orientation_bias_gap_to_face,Q_match_strict,Q_match_normal,Q_match_loose,Qp_match_strict,Qp_match_normal,Qp_match_loose
scenario_06_layered_density,40,10,10.5,Center,5.871192409489884,6.4977638804400835,5.098660199540033,4.4684770254809685,6.678931128909154,6.43372952197034,96.75437886748546,9.0,96.75437886748546,100.0,99.23197781064826,99.53211598395555,1.1428571428571428,8,100.0,94.53999999999999,94.53999999999999,0.8,8,6.2,P32_derived_Jv_proxy,1.388963539105251,2.3102250460527394,0.8190682357572294,1.1443117334358373,0.868419878609127,1.0278814761204897,587,8,3,584,0.9948892674616695,0.005110732538330494,7.0,1.1428571428571428,7.473916127595405,1.1428571428571428,0.03819718634205488,7.43571894125335,0.7905457264149093,0.8671326432982183,0.07658691688330899,1,1,1,1,1,1
scenario_06_layered_density,40,20,20.5,Center,5.164345349204022,6.505070496500013,5.353598851739536,4.541439407047965,6.287479130763076,6.222222222222222,99.57768056949327,9.0,99.57768056949327,100.0,99.73263770511745,99.53211598395555,0.5714285714285714,4,98.77768217428384,94.53999999999999,94.53999999999999,1.4,14,6.2,P32_derived_Jv_proxy,1.3106153637967561,2.362810817410671,0.7437915959255893,0.969117620128164,1.0366461748273057,0.9665504984374866,563,4,0,563,1.0,0.0,7.0,0.5714285714285714,7.168338636858966,0.5714285714285714,0.0,7.168338636858966,0.6281106289778876,0.8695943456984552,0.24148371672056756,1,1,1,1,1,1
scenario_06_layered_density,40,30,30.5,Center,5.786643025344482,6.602783909734549,7.588237631307064,7.786426771147062,6.394471954447653,6.222222222222222,98.31282367583493,9.0,98.31282367583493,100.0,99.5491483316035,99.53211598395555,0.7142857142857143,5,98.71174532973062,94.53999999999999,94.53999999999999,1.3,13,6.2,P32_derived_Jv_proxy,1.2351453672716055,2.150810076933484,0.8622720667942148,0.8314782712972022,1.3113367453412823,0.9684508900889851,588,5,2,586,0.9965986394557823,0.003401360544217687,7.0,0.7142857142857143,7.486648523042756,0.7142857142857143,0.025464790894703253,7.461183732148053,0.811001599069255,0.8658131873637722,0.054811588294517266,0,1,1,1,1,1
scenario_06_layered_density,41,10,10.5,Center,5.656216557332034,6.53919114203598,6.060705926278601,4.968314315700412,6.574647845902087,6.222222222222222,97.73195959778775,9.0,97.73195959778775,100.0,98.87783619445746,100.0,1.0,7,98.46092555371983,94.53999999999999,94.53999999999999,1.2,12,6.2,P32_derived_Jv_proxy,1.380494380209957,2.3199294101552463,0.8055916184226878,0.9860304434894659,1.0715123554493746,1.0054221849607943,597,7,2,595,0.9966499162479062,0.0033500837520938024,7.0,1.0,7.601240082068921,1.0,0.025464790894703253,7.575775291174218,0.6173761412695259,0.8711990389928597,0.2538228977233338,1,1,1,1,1,1
scenario_06_layered_density,41,20,20.5,Center,5.539570610848365,6.66401751597135,5.732799747175176,5.975583971739683,6.382661511953342,6.458702575240799,98.41852992435204,9.0,98.41852992435204,100.0,98.66983496660201,99.53211598395555,1.2857142857142858,9,100.0,94.53999999999999,94.53999999999999,0.9,9,6.2,P32_derived_Jv_proxy,1.2445548556729586,2.153522828596272,0.8095182796292922,0.9271311344271851,1.0348816090453659,0.9577798222553143,621,9,2,619,0.9967793880837359,0.00322061191626409,7.0,1.2857142857142858,7.90681757280536,1.2857142857142858,0.025464790894703253,7.881352781910657,0.8408202063859942,0.8686528761479804,0.027832669761986173,1,1,1,1,1,1
scenario_06_layered_density,41,30,30.5,Center,6.135061351436629,6.663544732370617,4.37988992223411,4.028763026539231,6.520566829849419,6.222222222222222,99.59366628616968,9.0,99.59366628616968,100.0,99.5491483316035,99.53211598395555,0.7142857142857143,5,100.0,94.53999999999999,94.53999999999999,0.9,9,6.2,P32_derived_Jv_proxy,1.18368888557963,2.102479672539405,0.7718460786688566,1.220577777324236,0.7139113484510606,0.978543266645059,573,5,0,573,1.0,0.0,7.0,0.7142857142857143,7.295662591332482,0.7142857142857143,0.0,7.295662591332482,0.7156509256568626,0.8715750195598366,0.15592409390297401,0,1,1,1,1,1
scenario_06_layered_density,42,10,10.5,Center,5.939485919139408,6.652934565754102,5.344711209962301,5.672224771662443,6.687030683080422,6.222222222222222,97.87590030186773,9.0,97.87590030186773,100.0,99.36565895808954,99.53211598395555,0.8571428571428571,6,99.29012367643499,94.53999999999999,94.53999999999999,1.0,10,6.2,P32_derived_Jv_proxy,1.2924775699118558,2.152916685234703,0.8150001345730925,1.1321174642336316,0.8998609109821266,1.0051249740981714,589,6,1,588,0.99830220713073,0.001697792869269949,7.0,0.8571428571428571,7.499380918490108,0.8571428571428571,0.012732395447351627,7.486648523042756,0.805869506191434,0.8789203232443108,0.07305081705287675,1,1,1,1,1,1
scenario_06_layered_density,42,20,20.5,Center,6.226667377021184,6.587437511253752,6.047073590355718,4.690438363041514,7.412457061601235,6.222222222222222,99.81355972517217,9.0,99.81355972517217,100.0,99.61598890532413,100.0,0.5714285714285714,4,98.28730067851886,94.53999999999999,94.53999999999999,0.9,9,6.2,P32_derived_Jv_proxy,1.3089934397762857,2.1612277773374884,0.7644015684490808,0.9881928594745883,0.9711573180658025,1.1252413474796608,583,4,0,583,1.0,0.0,7.0,0.5714285714285714,7.4229865458059985,0.5714285714285714,0.0,7.4229865458059985,0.7574046213572002,0.8716861228517876,0.11428150149458738,1,1,1,1,1,1
scenario_06_layered_density,42,30,30.5,Center,5.961743686687531,6.531014086771959,5.121757777671088,4.538291178948459,7.376317530873626,6.222222222222222,99.89854216302082,9.0,99.89854216302082,100.0,99.7994782788381,100.0,0.42857142857142855,3,100.0,94.53999999999999,94.53999999999999,0.8,8,6.2,P32_derived_Jv_proxy,1.3506815145627973,2.1447435016203147,0.7768853968134881,1.2377868911251515,0.8591039881684084,1.1294291258403133,575,3,1,574,0.9982608695652174,0.0017391304347826088,7.0,0.42857142857142855,7.321127382227186,0.42857142857142855,0.012732395447351627,7.308394986779834,0.7677736832205337,0.870781005738466,0.10300732251793221,1,1,1,1,1,1
scenario_06_layered_density,43,10,10.5,Center,5.7190579489309465,6.497236824947103,6.027789877055652,5.937601980260559,7.104891575268569,6.433614175766669,100.0,9.0,100.0,100.0,99.73263770511745,99.53211598395555,0.5714285714285714,4,97.58538970788635,94.53999999999999,94.53999999999999,1.3,13,6.2,P32_derived_Jv_proxy,1.3267326205823675,2.12319571895467,0.7595460118482924,0.9278134162271445,1.0539830039984848,1.0935251040855223,617,4,0,617,1.0,0.0,7.0,0.5714285714285714,7.855887991015954,0.5714285714285714,0.0,7.855887991015954,0.8941331318448618,0.8635956967064307,-0.0305374351384311,1,1,1,1,1,1
