case_name,seed,face_x_idx,face_x_coord,borehole_name,Q_face_mean,Qp_face_mean,Q_bh_mean,Q_bh_median,Qp_bh_mean,Qp_bh_median,RQD_bh_mean,Jn_bh_mean,RQD_borehole_direct_mean,RQD_borehole_direct_median,RQD_borehole_hudson_mean,RQD_borehole_hudson_median,lambda_borehole_mean,borehole_n_intersections_sum,RQD_face_scanline,RQD_face_jv,RQD_face_conservative,lambda_face_scanline,face_scanline_n_intersections,Jv_face,Jv_method,Jr_bh_mean,Ja_bh_mean,Jw_bh_mean,SRF_bh_mean,Q_ratio_bh_to_face,Qp_ratio_bh_to_face,face_fracture_count,bh_fracture_count,common_fracture_count,missed_fracture_count,miss_ratio,detection_ratio,bh_window_length,bh_fracture_frequency,face_fracture_density,bh_union_fracture_frequency,common_fracture_density,missed_fracture_density,orientation_bias_bh,face_orientation_bias,orientation_bias_gap_to_face,Q_match_strict,Q_match_normal,Q_match_loose,Qp_match_strict,Qp_match_normal,Qp_match_loose
granite_sparse_favorable,42,10,10.5,Center,11.192707461309006,12.93642503523138,11.116478126476888,9.959822225655637,12.175037059690139,13.0,100.0,4.0,100.0,100.0,99.79947827883811,100.0,0.42857142857142855,3,100.0,100.0,100.0,0.0,0,0.3,P32_derived_Jv_proxy,1.2931602526090462,2.698587689469325,0.8649277138228487,1.0250012572190166,0.9931893748589761,0.9411438652125561,17,3,1,16,0.9411764705882353,0.058823529411764705,7.0,0.42857142857142855,0.21645072260497766,0.42857142857142855,0.012732395447351627,0.20371832715762603,0.010749440712775171,0.03941918004918632,0.02866973933641115,1,1,1,1,1,1
granite_sparse_favorable,42,20,20.5,Center,11.99457793322653,13.774124573000622,13.271646072005899,12.779603411615154,13.0,13.0,100.0,4.0,100.0,100.0,100.0,100.0,0.0,0,100.0,100.0,100.0,0.0,0,0.3,P32_derived_Jv_proxy,1.3,2.5,0.8144351795766924,0.8926088927430118,1.1064704523901359,0.9437986371549141,22,0,0,22,1.0,0.0,7.0,0.0,0.2801126998417358,0.0,0.0,0.2801126998417358,0.0,0.03473293418214396,0.03473293418214396,1,1,1,1,1,1
granite_sparse_favorable,42,30,30.5,Center,11.52940432198589,13.6012266780474,10.847175240118313,9.128786781545827,13.317962573887042,13.0,99.61743926337165,4.0,99.61743926337165,100.0,99.79947827883811,100.0,0.42857142857142855,3,100.0,100.0,100.0,0.1,1,0.3,P32_derived_Jv_proxy,1.3934739318657943,2.6137723358593457,0.8106102889220763,1.1316567898661758,0.940827031231214,0.9791736355208644,26,3,1,25,0.9615384615384616,0.038461538461538464,7.0,0.42857142857142855,0.3310422816311423,0.42857142857142855,0.012732395447351627,0.3183098861837907,0.020941675159258488,0.028233317515427903,0.007291642356169414,1,1,1,1,1,1
granite_sparse_favorable,42,40,40.5,Center,12.237410867997225,14.101624298945847,11.072237933752238,11.130412727341799,13.636339590472515,13.0,100.0,4.0,100.0,100.0,99.93315942627937,100.0,0.14285714285714285,1,100.0,100.0,100.0,0.0,0,0.3,P32_derived_Jv_proxy,1.3760325435825007,2.5177585605612784,0.8029491566057084,1.009873484150154,0.9047859921666845,0.9670048854933603,14,1,0,14,1.0,0.0,7.0,0.14285714285714285,0.17825353626292278,0.14285714285714285,0.0,0.17825353626292278,0.016648074948395597,0.052856396288441077,0.03620832134004548,1,1,1,1,1,1
granite_sparse_favorable,42,50,50.5,Center,11.234507322403516,12.536453468205307,11.865814354110865,9.391489003967044,11.965896553281151,13.0,99.18553203909458,4.0,99.18553203909458,100.0,99.86631885255873,100.0,0.2857142857142857,2,100.0,100.0,100.0,0.0,0,0.3,P32_derived_Jv_proxy,1.2267028946024505,2.5561760926414983,0.801914337164499,0.8985959531084314,1.0561935662677806,0.9544881719242854,18,2,1,17,0.9444444444444444,0.05555555555555555,7.0,0.2857142857142857,0.22918311805232927,0.2857142857142857,0.012732395447351627,0.21645072260497766,0.014481384259219743,0.0295350187160478,0.015053634456828058,1,1,1,1,1,1
granite_sparse_favorable,42,60,60.5,Center,10.905306932352271,12.083042684768289,10.540677719120627,10.139538812547865,12.233567266866785,13.0,100.0,4.0,100.0,100.0,99.93315942627937,100.0,0.14285714285714285,1,100.0,100.0,100.0,0.0,0,0.3,P32_derived_Jv_proxy,1.2393354038792437,2.552320688148904,0.809268819463607,0.969510772207947,0.9665640577112126,1.0124575064431616,21,1,0,21,1.0,0.0,7.0,0.14285714285714285,0.26738030439438415,0.14285714285714285,0.0,0.26738030439438415,0.058962000528897884,0.025419954205943562,-0.03354204632295432,1,1,1,1,1,1
granite_sparse_favorable,42,70,70.5,Center,11.788771315831143,13.463893003400287,10.441787280374744,9.240797697683782,12.815287363018156,13.0,100.0,4.0,100.0,100.0,99.93315942627937,100.0,0.14285714285714285,1,100.0,100.0,100.0,0.0,0,0.3,P32_derived_Jv_proxy,1.2733954960448692,2.4826316899313414,0.7891648501805587,1.0533063114087906,0.8857400827134941,0.9518262927209592,19,1,1,18,0.9473684210526315,0.05263157894736842,7.0,0.14285714285714285,0.2419155134996809,0.14285714285714285,0.012732395447351627,0.22918311805232927,0.0001599519801394056,0.029113711966515687,0.028953759986376282,1,1,1,1,1,1
granite_sparse_favorable,42,80,80.5,Center,11.092322549424523,12.458807007915127,10.78296188255143,8.402221773992137,12.07545472345342,13.0,98.65685541438748,4.0,98.65685541438748,100.0,99.79947827883811,100.0,0.42857142857142855,3,100.0,100.0,100.0,0.0,0,0.3,P32_derived_Jv_proxy,1.2103990374462763,2.4759592470188214,0.7952730469422277,1.030404587958243,0.9721103794543783,0.9692304179510798,16,3,1,15,0.9375,0.0625,7.0,0.42857142857142855,0.20371832715762603,0.42857142857142855,0.012732395447351627,0.1909859317102744,0.019736853320319603,0.0405293219860452,0.020792468665725594,1,1,1,1,1,1
granite_sparse_favorable,43,10,10.5,Center,10.099654786145809,11.815614121838951,13.452213890458882,10.360793451813405,13.741573686421145,13.0,99.90603983736601,4.0,99.90603983736601,100.0,99.4054978103684,100.0,0.5714285714285714,4,100.0,100.0,100.0,0.1,1,0.3,P32_derived_Jv_proxy,1.3225868774084153,2.411499888732094,0.827807401415175,0.9191948836702305,1.331947890824144,1.163001224034764,18,4,1,17,0.9444444444444444,0.05555555555555555,7.0,0.5714285714285714,0.22918311805232927,0.5714285714285714,0.012732395447351627,0.21645072260497766,0.04518812420260154,0.04001385834015858,-0.005174265862442962,0,1,1,1,1,1
granite_sparse_favorable,43,20,20.5,Center,9.854476175210618,12.093909975676537,10.661370835915534,9.504810934933301,13.087208710212135,13.0,99.71045875510822,4.0,99.71045875510822,100.0,99.93315942627937,100.0,0.14285714285714285,1,100.0,100.0,100.0,0.0,0,0.3,P32_derived_Jv_proxy,1.3088198632327972,2.492939614659863,0.7890776707083306,1.0851433198448603,1.0818810301388415,1.0821321422545178,13,1,0,13,1.0,0.0,7.0,0.14285714285714285,0.16552114081557115,0.14285714285714285,0.0,0.16552114081557115,0.055354723822438,0.047240730794379404,-0.008113993028058597,1,1,1,1,1,1
